sentence,compound,positive,negative,neutral,label,title
"Mental evolution, 245 .",0.0,0.0,0.0,1.0,neutral,"The Will to Believe, and Other Essays in Popular Philosophy"
"Analogy between original ideas and Darwin's accidental variations, 247 .",0.25,0.217,0.123,0.66,positive,"The Will to Believe, and Other Essays in Popular Philosophy"
"Criticism of Spencer's views, 251 .",-0.4404,0.0,0.42,0.58,negative,"The Will to Believe, and Other Essays in Popular Philosophy"
"THE IMPORTANCE OF INDIVIDUALS 255 Small differences may be important, 256 .",0.6166,0.359,0.0,0.641,positive,"The Will to Believe, and Other Essays in Popular Philosophy"
"Individual differences are important because they are the causes of social change, 259 .",0.2023,0.13,0.0,0.87,positive,"The Will to Believe, and Other Essays in Popular Philosophy"
"Hero-worship justified, 261 .",0.4019,0.574,0.0,0.426,positive,"The Will to Believe, and Other Essays in Popular Philosophy"
"ON SOME HEGELISMS 263 The world appears as a pluralism, 264 .",0.0,0.0,0.0,1.0,neutral,"The Will to Believe, and Other Essays in Popular Philosophy"
"Elements of unity in the pluralism, 268 .",0.0,0.0,0.0,1.0,neutral,"The Will to Believe, and Other Essays in Popular Philosophy"
"Hegel's excessive claims, 273 .",0.0,0.0,0.0,1.0,neutral,"The Will to Believe, and Other Essays in Popular Philosophy"
"He makes of negation a bond of union, 273 .",0.0,0.0,0.0,1.0,neutral,"The Will to Believe, and Other Essays in Popular Philosophy"
"The principle of totality, 277 .",0.0,0.0,0.0,1.0,neutral,"The Will to Believe, and Other Essays in Popular Philosophy"
"Monism and pluralism, 279 .",0.0,0.0,0.0,1.0,neutral,"The Will to Believe, and Other Essays in Popular Philosophy"
"The fallacy of accident in Hegel, 280 .",-0.4767,0.0,0.341,0.659,negative,"The Will to Believe, and Other Essays in Popular Philosophy"
"The good and the bad infinite, 284 .",-0.1531,0.254,0.307,0.439,negative,"The Will to Believe, and Other Essays in Popular Philosophy"
"Negation, 286 .",0.0,0.0,0.0,1.0,neutral,"The Will to Believe, and Other Essays in Popular Philosophy"
"Conclusion, 292 .--Note on the Anaesthetic revelation, 294 .",0.0,0.0,0.0,1.0,neutral,"The Will to Believe, and Other Essays in Popular Philosophy"
"WHAT PSYCHICAL RESEARCH HAS ACCOMPLISHED 299 The unclassified residuum, 299 .",0.5622,0.288,0.0,0.712,positive,"The Will to Believe, and Other Essays in Popular Philosophy"
"The Society for Psychical Research and its history, 303 .",0.0,0.0,0.0,1.0,neutral,"The Will to Believe, and Other Essays in Popular Philosophy"
"Thought-transference, 308 .",0.0,0.0,0.0,1.0,neutral,"The Will to Believe, and Other Essays in Popular Philosophy"
"Gurney's work, 309 .",0.0,0.0,0.0,1.0,neutral,"The Will to Believe, and Other Essays in Popular Philosophy"
"The census of hallucinations, 312 .",0.0,0.0,0.0,1.0,neutral,"The Will to Believe, and Other Essays in Popular Philosophy"
"Mediumship, 313 .",0.0,0.0,0.0,1.0,neutral,"The Will to Believe, and Other Essays in Popular Philosophy"
"The 'subliminal self,' 315 .",0.0,0.0,0.0,1.0,neutral,"The Will to Believe, and Other Essays in Popular Philosophy"
"'Science' and her counter-presumptions, 317 .",0.0,0.0,0.0,1.0,neutral,"The Will to Believe, and Other Essays in Popular Philosophy"
"The scientific character of Mr. Myers's work, 320 .",0.0,0.0,0.0,1.0,neutral,"The Will to Believe, and Other Essays in Popular Philosophy"
"The mechanical-impersonal view of life versus the personal-romantic view, 324 .",0.0,0.0,0.0,1.0,neutral,"The Will to Believe, and Other Essays in Popular Philosophy"
INDEX 329 ESSAYS IN POPULAR PHILOSOPHY.,0.5473,0.414,0.0,0.586,positive,"The Will to Believe, and Other Essays in Popular Philosophy"
THE WILL TO BELIEVE.,0.0,0.0,0.0,1.0,neutral,"The Will to Believe, and Other Essays in Popular Philosophy"
"[ 1 ] In the recently published Life by Leslie Stephen of his brother, Fitz-James, there is an account of a school to which the latter went when he was a boy.",0.0,0.0,0.0,1.0,neutral,"The Will to Believe, and Other Essays in Popular Philosophy"
"The teacher, a certain Mr.",0.2732,0.412,0.0,0.588,positive,"The Will to Believe, and Other Essays in Popular Philosophy"
"Guest, used to converse with his pupils in this wise: ""Gurney, what is the difference between justification and sanctification?--Stephen, prove the omnipotence of God!""",0.6016,0.146,0.0,0.854,positive,"The Will to Believe, and Other Essays in Popular Philosophy"
etc.,0.0,0.0,0.0,1.0,neutral,"The Will to Believe, and Other Essays in Popular Philosophy"
"In the midst of our Harvard freethinking and indifference we are prone to imagine that here at your good old orthodox College conversation continues to be somewhat upon this order; and to show you that we at Harvard have not lost all interest in these vital subjects, I have brought with me to-night something like a sermon on justification by faith to read to you,--I mean an essay in justification of faith, a defence of our right to adopt a believing attitude in religious matters, in spite of the fact that our merely logical intellect may not have been coerced.",0.9381,0.232,0.062,0.706,positive,"The Will to Believe, and Other Essays in Popular Philosophy"
"'The Will to Believe,' accordingly, is the title of my paper.",0.0,0.0,0.0,1.0,neutral,"The Will to Believe, and Other Essays in Popular Philosophy"
"I have long defended to my own students the lawfulness of voluntarily adopted faith; but as soon as they have got well imbued with the logical spirit, they have as a rule refused to admit my contention to be lawful philosophically, even though in point of fact they were personally all the time chock-full of some faith or other themselves.",0.8271,0.186,0.042,0.773,positive,"The Will to Believe, and Other Essays in Popular Philosophy"
"I am all the while, however, so profoundly convinced that my own position is correct, that your invitation has seemed to me a good occasion to make my statements more clear.",0.8304,0.252,0.0,0.748,positive,"The Will to Believe, and Other Essays in Popular Philosophy"
Perhaps your minds will be more open than those with which I have hitherto had to deal.,0.0,0.0,0.0,1.0,neutral,"The Will to Believe, and Other Essays in Popular Philosophy"
"I will be as little technical as I can, though I must begin by setting up some technical distinctions that will help us in the end.",0.4019,0.109,0.0,0.891,positive,"The Will to Believe, and Other Essays in Popular Philosophy"
I.,0.0,0.0,0.0,1.0,neutral,"The Will to Believe, and Other Essays in Popular Philosophy"
"Let us give the name of hypothesis to anything that may be proposed to our belief; and just as the electricians speak of live and dead wires, let us speak of any hypothesis as either live or dead .",-0.8625,0.0,0.193,0.807,negative,"The Will to Believe, and Other Essays in Popular Philosophy"
A live hypothesis is one which appeals as a real possibility to him to whom it is proposed.,0.0,0.0,0.0,1.0,neutral,"The Will to Believe, and Other Essays in Popular Philosophy"
"If I ask you to believe in the Mahdi, the notion makes no electric connection with your nature,--it refuses to scintillate with any credibility at all.",-0.296,0.0,0.084,0.916,negative,"The Will to Believe, and Other Essays in Popular Philosophy"
As an hypothesis it is completely dead.,-0.6801,0.0,0.434,0.566,negative,"The Will to Believe, and Other Essays in Popular Philosophy"
"To an Arab, however (even if he be not one of the Mahdi's followers), the hypothesis is among the mind's possibilities: it is alive.",0.3818,0.102,0.0,0.898,positive,"The Will to Believe, and Other Essays in Popular Philosophy"
"This shows that deadness and liveness in an hypothesis are not intrinsic properties, but relations to the individual thinker.",0.0,0.0,0.0,1.0,neutral,"The Will to Believe, and Other Essays in Popular Philosophy"
They are measured by his willingness to act.,0.2732,0.231,0.0,0.769,positive,"The Will to Believe, and Other Essays in Popular Philosophy"
The maximum of liveness in an hypothesis means willingness to act irrevocably.,0.2732,0.16,0.0,0.84,positive,"The Will to Believe, and Other Essays in Popular Philosophy"
"Practically, that means belief; but there is some believing tendency wherever there is willingness to act at all.",0.3919,0.135,0.0,0.865,positive,"The Will to Believe, and Other Essays in Popular Philosophy"
"Next, let us call the decision between two hypotheses an option .",0.0,0.0,0.0,1.0,neutral,"The Will to Believe, and Other Essays in Popular Philosophy"
Options may be of several kinds.,0.0,0.0,0.0,1.0,neutral,"The Will to Believe, and Other Essays in Popular Philosophy"
"They may be--1, living or dead ; 2, forced or avoidable ; 3, momentous or trivial ; and for our purposes we may call an option a genuine option when it is of the forced, living, and momentous kind.",-0.7906,0.076,0.254,0.67,negative,"The Will to Believe, and Other Essays in Popular Philosophy"
1.,0.0,0.0,0.0,1.0,neutral,"The Will to Believe, and Other Essays in Popular Philosophy"
A living option is one in which both hypotheses are live ones.,0.0,0.0,0.0,1.0,neutral,"The Will to Believe, and Other Essays in Popular Philosophy"
"If I say to you: ""Be a theosophist or be a Mohammedan,"" it is probably a dead option, because for you neither hypothesis is likely to be alive.",-0.4019,0.09,0.149,0.761,negative,"The Will to Believe, and Other Essays in Popular Philosophy"
"But if I say: ""Be an agnostic or be a Christian,"" it is otherwise: trained as you are, each hypothesis makes some appeal, however small, to your belief.",0.0,0.0,0.0,1.0,neutral,"The Will to Believe, and Other Essays in Popular Philosophy"
2.,0.0,0.0,0.0,1.0,neutral,"The Will to Believe, and Other Essays in Popular Philosophy"
"Next, if I say to you: ""Choose between going out with your umbrella or without it,"" I do not offer you a genuine option, for it is not forced.",0.357,0.09,0.0,0.91,positive,"The Will to Believe, and Other Essays in Popular Philosophy"
You can easily avoid it by not going out at all.,0.0516,0.176,0.162,0.662,positive,"The Will to Believe, and Other Essays in Popular Philosophy"
"Similarly, if I say, ""Either love me or hate me,"" ""Either call my theory true or call it false,"" your option is avoidable.",0.5106,0.236,0.125,0.64,positive,"The Will to Believe, and Other Essays in Popular Philosophy"
"You may remain indifferent to me, neither loving nor hating, and you may decline to offer any judgment as to my theory.",-0.7356,0.0,0.275,0.725,negative,"The Will to Believe, and Other Essays in Popular Philosophy"
"But if I say, ""Either accept this truth or go without it,"" I put on you a forced option, for there is no standing place outside of the alternative.",0.0097,0.192,0.191,0.617,neutral,"The Will to Believe, and Other Essays in Popular Philosophy"
"Every dilemma based on a complete logical disjunction, with no possibility of not choosing, is an option of this forced kind.",-0.4588,0.127,0.276,0.597,negative,"The Will to Believe, and Other Essays in Popular Philosophy"
3.,0.0,0.0,0.0,1.0,neutral,"The Will to Believe, and Other Essays in Popular Philosophy"
"Finally, if I were Dr. Nansen and proposed to you to join my North Pole expedition, your option would be momentous; for this would probably be your only similar opportunity, and your choice now would either exclude you from the North Pole sort of immortality altogether or put at least the chance of it into your hands.",0.6249,0.115,0.031,0.854,positive,"The Will to Believe, and Other Essays in Popular Philosophy"
He who refuses to embrace a unique opportunity loses the prize as surely as if he tried and failed.,0.6908,0.391,0.194,0.415,positive,"The Will to Believe, and Other Essays in Popular Philosophy"
"Per contra , the option is trivial when the opportunity is not unique, when the stake is insignificant, or when the decision is reversible if it later prove unwise.",0.0772,0.089,0.112,0.799,positive,"The Will to Believe, and Other Essays in Popular Philosophy"
Such trivial options abound in the scientific life.,-0.0258,0.0,0.136,0.864,neutral,"The Will to Believe, and Other Essays in Popular Philosophy"
A chemist finds an hypothesis live enough to spend a year in its verification: he believes in it to that extent.,0.0,0.0,0.0,1.0,neutral,"The Will to Believe, and Other Essays in Popular Philosophy"
"But if his experiments prove inconclusive either way, he is quit for his loss of time, no vital harm being done.",-0.8271,0.092,0.347,0.561,negative,"The Will to Believe, and Other Essays in Popular Philosophy"
It will facilitate our discussion if we keep all these distinctions well in mind.,0.2732,0.139,0.0,0.861,positive,"The Will to Believe, and Other Essays in Popular Philosophy"
II.,0.0,0.0,0.0,1.0,neutral,"The Will to Believe, and Other Essays in Popular Philosophy"
The next matter to consider is the actual psychology of human opinion.,0.0258,0.091,0.0,0.909,neutral,"The Will to Believe, and Other Essays in Popular Philosophy"
"When we look at certain facts, it seems as if our passional and volitional nature lay at the root of all our convictions.",0.5719,0.183,0.0,0.817,positive,"The Will to Believe, and Other Essays in Popular Philosophy"
"When we look at others, it seems as if they could do nothing when the intellect had once said its say.",-0.357,0.0,0.11,0.89,negative,"The Will to Believe, and Other Essays in Popular Philosophy"
Let us take the latter facts up first.,0.0,0.0,0.0,1.0,neutral,"The Will to Believe, and Other Essays in Popular Philosophy"
Does it not seem preposterous on the very face of it to talk of our opinions being modifiable at will?,0.0,0.0,0.0,1.0,neutral,"The Will to Believe, and Other Essays in Popular Philosophy"
Can our will either help or hinder our intellect in its perceptions of truth?,0.7906,0.421,0.0,0.579,positive,"The Will to Believe, and Other Essays in Popular Philosophy"
"Can we, by just willing it, believe that Abraham Lincoln's existence is a myth, and that the portraits of him in McClure's Magazine are all of some one else?",0.0,0.0,0.0,1.0,neutral,"The Will to Believe, and Other Essays in Popular Philosophy"
"Can we, by any effort of our will, or by any strength of wish that it were true, believe ourselves well and about when we are roaring with rheumatism in bed, or feel certain that the sum of the two one-dollar bills in our pocket must be a hundred dollars?",0.8979,0.227,0.0,0.773,positive,"The Will to Believe, and Other Essays in Popular Philosophy"
"We can say any of these things, but we are absolutely impotent to believe them; and of just such things is the whole fabric of the truths that we do believe in made up,--matters of fact, immediate or remote, as Hume said, and relations between ideas, which are either there or not there for us if we see them so, and which if not there cannot be put there by any action of our own.",0.1557,0.046,0.039,0.915,positive,"The Will to Believe, and Other Essays in Popular Philosophy"
In Pascal's Thoughts there is a celebrated passage known in literature as Pascal's wager.,0.5719,0.236,0.0,0.764,positive,"The Will to Believe, and Other Essays in Popular Philosophy"
In it he tries to force us into Christianity by reasoning as if our concern with truth resembled our concern with the stakes in a game of chance.,0.5106,0.147,0.0,0.853,positive,"The Will to Believe, and Other Essays in Popular Philosophy"
Translated freely his words are these: You must either believe or not believe that God is--which will you do?,0.27,0.134,0.084,0.783,positive,"The Will to Believe, and Other Essays in Popular Philosophy"
Your human reason cannot say.,0.0,0.0,0.0,1.0,neutral,"The Will to Believe, and Other Essays in Popular Philosophy"
A game is going on between you and the nature of things which at the day of judgment will bring out either heads or tails.,0.0,0.0,0.0,1.0,neutral,"The Will to Believe, and Other Essays in Popular Philosophy"
"Weigh what your gains and your losses would be if you should stake all you have on heads, or God's existence: if you win in such case, you gain eternal beatitude; if you lose, you lose nothing at all.",0.3612,0.189,0.16,0.651,positive,"The Will to Believe, and Other Essays in Popular Philosophy"
"If there were an infinity of chances, and only one for God in this wager, still you ought to stake your all on God; for though you surely risk a finite loss by this procedure, any finite loss is reasonable, even a certain one is reasonable, if there is but the possibility of infinite gain.",0.775,0.205,0.079,0.716,positive,"The Will to Believe, and Other Essays in Popular Philosophy"
"Go, then, and take holy water, and have masses said; belief will come and stupefy your scruples,-- Cela vous fera croire et vous abêtira .",0.0,0.0,0.0,1.0,neutral,"The Will to Believe, and Other Essays in Popular Philosophy"
Why should you not?,0.0,0.0,0.0,1.0,neutral,"The Will to Believe, and Other Essays in Popular Philosophy"
"At bottom, what have you to lose?",-0.4019,0.0,0.31,0.69,negative,"The Will to Believe, and Other Essays in Popular Philosophy"
"You probably feel that when religious faith expresses itself thus, in the language of the gaming-table, it is put to its last trumps.",0.4215,0.113,0.0,0.887,positive,"The Will to Believe, and Other Essays in Popular Philosophy"
"Surely Pascal's own personal belief in masses and holy water had far other springs; and this celebrated page of his is but an argument for others, a last desperate snatch at a weapon against the hardness of the unbelieving heart.",-0.7624,0.097,0.234,0.669,negative,"The Will to Believe, and Other Essays in Popular Philosophy"
"We feel that a faith in masses and holy water adopted wilfully after such a mechanical calculation would lack the inner soul of faith's reality; and if we were ourselves in the place of the Deity, we should probably take particular pleasure in cutting off believers of this pattern from their infinite reward.",0.8126,0.17,0.063,0.767,positive,"The Will to Believe, and Other Essays in Popular Philosophy"
"It is evident that unless there be some pre-existing tendency to believe in masses and holy water, the option offered to the will by Pascal is not a living option.",0.0,0.0,0.0,1.0,neutral,"The Will to Believe, and Other Essays in Popular Philosophy"
"Certainly no Turk ever took to masses and holy water on its account; and even to us Protestants these means of salvation seem such foregone impossibilities that Pascal's logic, invoked for them specifically, leaves us unmoved.",0.0516,0.062,0.057,0.881,positive,"The Will to Believe, and Other Essays in Popular Philosophy"
"As well might the Mahdi write to us, saying, ""I am the Expected One whom God has created in his effulgence.",0.6369,0.256,0.0,0.744,positive,"The Will to Believe, and Other Essays in Popular Philosophy"
You shall be infinitely happy if you confess me; otherwise you shall be cut off from the light of the sun.,0.3818,0.149,0.085,0.766,positive,"The Will to Believe, and Other Essays in Popular Philosophy"
"Weigh, then, your infinite gain if I am genuine against your finite sacrifice if I am not!""",0.5707,0.209,0.0,0.791,positive,"The Will to Believe, and Other Essays in Popular Philosophy"
"His logic would be that of Pascal; but he would vainly use it on us, for the hypothesis he offers us is dead.",-0.7876,0.0,0.213,0.787,negative,"The Will to Believe, and Other Essays in Popular Philosophy"
No tendency to act on it exists in us to any degree.,-0.296,0.0,0.167,0.833,negative,"The Will to Believe, and Other Essays in Popular Philosophy"
"The talk of believing by our volition seems, then, from one point of view, simply silly.",0.0258,0.068,0.0,0.932,neutral,"The Will to Believe, and Other Essays in Popular Philosophy"
"From another point of view it is worse than silly, it is vile.",-0.7964,0.06,0.393,0.546,negative,"The Will to Believe, and Other Essays in Popular Philosophy"
"When one turns to the magnificent edifice of the physical sciences, and sees how it was reared; what thousands of disinterested moral lives of men lie buried in its mere foundations; what patience and postponement, what choking down of preference, what submission to the icy laws of outer fact are wrought into its very stones and mortar; how absolutely impersonal it stands in its vast augustness,--then how besotted and contemptible seems every little sentimentalist who comes blowing his voluntary smoke-wreaths, and pretending to decide things from out of his private dream!",-0.1724,0.09,0.081,0.829,negative,"The Will to Believe, and Other Essays in Popular Philosophy"
Can we wonder if those bred in the rugged and manly school of science should feel like spewing such subjectivism out of their mouths?,0.3612,0.098,0.0,0.902,positive,"The Will to Believe, and Other Essays in Popular Philosophy"
"The whole system of loyalties which grow up in the schools of science go dead against its toleration; so that it is only natural that those who have caught the scientific fever should pass over to the opposite extreme, and write sometimes as if the incorruptibly truthful intellect ought positively to prefer bitterness and unacceptableness to the heart in its cup.",0.7783,0.195,0.092,0.712,positive,"The Will to Believe, and Other Essays in Popular Philosophy"
"It fortifies my soul to know That, though I perish, Truth is so-- sings Clough, while Huxley exclaims: ""My only consolation lies in the reflection that, however bad our posterity may become, so far as they hold by the plain rule of not pretending to believe what they have no reason to believe, because it may be to their advantage so to pretend [the word 'pretend' is surely here redundant], they will not have reached the lowest depth of immorality.""",-0.7327,0.079,0.168,0.754,negative,"The Will to Believe, and Other Essays in Popular Philosophy"
"And that delicious enfant terrible Clifford writes; ""Belief is desecrated when given to unproved and unquestioned statements for the solace and private pleasure of the believer,... Whoso would deserve well of his fellows in this matter will guard the purity of his belief with a very fanaticism of jealous care, lest at any time it should rest on an unworthy object, and catch a stain which can never be wiped away....",0.5364,0.164,0.111,0.725,positive,"The Will to Believe, and Other Essays in Popular Philosophy"
"If [a] belief has been accepted on insufficient evidence [even though the belief be true, as Clifford on the same page explains] the pleasure is a stolen one....",0.6597,0.247,0.092,0.661,positive,"The Will to Believe, and Other Essays in Popular Philosophy"
It is sinful because it is stolen in defiance of our duty to mankind.,-0.7783,0.0,0.362,0.638,negative,"The Will to Believe, and Other Essays in Popular Philosophy"
That duty is to guard ourselves from such beliefs as from a pestilence which may shortly master our own body and then spread to the rest of the town....,0.0,0.0,0.0,1.0,neutral,"The Will to Believe, and Other Essays in Popular Philosophy"
"It is wrong always, everywhere, and for every one, to believe anything upon insufficient evidence.""",-0.4767,0.0,0.181,0.819,negative,"The Will to Believe, and Other Essays in Popular Philosophy"
III.,0.0,0.0,0.0,1.0,neutral,"The Will to Believe, and Other Essays in Popular Philosophy"
"All this strikes one as healthy, even when expressed, as by Clifford, with somewhat too much of robustious pathos in the voice.",0.0516,0.107,0.099,0.794,positive,"The Will to Believe, and Other Essays in Popular Philosophy"
"Free-will and simple wishing do seem, in the matter of our credences, to be only fifth wheels to the coach.",0.25,0.143,0.0,0.857,positive,"The Will to Believe, and Other Essays in Popular Philosophy"
"Yet if any one should thereupon assume that intellectual insight is what remains after wish and will and sentimental preference have taken wing, or that pure reason is what then settles our opinions, he would fly quite as directly in the teeth of the facts.",0.8074,0.165,0.0,0.835,positive,"The Will to Believe, and Other Essays in Popular Philosophy"
It is only our already dead hypotheses that our willing nature is unable to bring to life again But what has made them dead for us is for the most part a previous action of our willing nature of an antagonistic kind.,-0.8201,0.086,0.226,0.688,negative,"The Will to Believe, and Other Essays in Popular Philosophy"
"When I say 'willing nature,' I do not mean only such deliberate volitions as may have set up habits of belief that we cannot now escape from,--I mean all such factors of belief as fear and hope, prejudice and passion, imitation and partisanship, the circumpressure of our caste and set.",-0.2773,0.104,0.141,0.755,negative,"The Will to Believe, and Other Essays in Popular Philosophy"
"As a matter of fact we find ourselves believing, we hardly know how or why.",0.0258,0.078,0.0,0.922,neutral,"The Will to Believe, and Other Essays in Popular Philosophy"
"Mr. Balfour gives the name of 'authority' to all those influences, born of the intellectual climate, that make hypotheses possible or impossible for us, alive or dead.",0.1531,0.173,0.126,0.702,positive,"The Will to Believe, and Other Essays in Popular Philosophy"
"Here in this room, we all of us believe in molecules and the conservation of energy, in democracy and necessary progress, in Protestant Christianity and the duty of fighting for 'the doctrine of the immortal Monroe,' all for no reasons worthy of the name.",0.6249,0.187,0.09,0.724,positive,"The Will to Believe, and Other Essays in Popular Philosophy"
"We see into these matters with no more inner clearness, and probably with much less, than any disbeliever in them might possess.",-0.2732,0.047,0.094,0.858,negative,"The Will to Believe, and Other Essays in Popular Philosophy"
"His unconventionality would probably have some grounds to show for its conclusions; but for us, not insight, but the prestige of the opinions, is what makes the spark shoot from them and light up our sleeping magazines of faith.",0.4497,0.134,0.069,0.797,positive,"The Will to Believe, and Other Essays in Popular Philosophy"
"Our reason is quite satisfied, in nine hundred and ninety-nine cases out of every thousand of us, if it can find a few arguments that will do to recite in case our credulity is criticised by some one else.",-0.3415,0.071,0.126,0.803,negative,"The Will to Believe, and Other Essays in Popular Philosophy"
"Our faith is faith in some one else's faith, and in the greatest matters this is most the case.",0.9136,0.495,0.0,0.505,positive,"The Will to Believe, and Other Essays in Popular Philosophy"
"Our belief in truth itself, for instance, that there is a truth, and that our minds and it are made for each other,--what is it but a passionate affirmation of desire, in which our social system backs us up?",0.8793,0.256,0.029,0.715,positive,"The Will to Believe, and Other Essays in Popular Philosophy"
We want to have a truth; we want to believe that our experiments and studies and discussions must put us in a continually better and better position towards it; and on this line we agree to fight out our thinking lives.,0.8225,0.276,0.054,0.669,positive,"The Will to Believe, and Other Essays in Popular Philosophy"
"But if a pyrrhonistic sceptic asks us how we know all this, can our logic find a reply?",-0.3612,0.0,0.143,0.857,negative,"The Will to Believe, and Other Essays in Popular Philosophy"
No!,-0.3595,0.0,1.0,0.0,negative,"The Will to Believe, and Other Essays in Popular Philosophy"
certainly it cannot.,0.34,0.545,0.0,0.455,positive,"The Will to Believe, and Other Essays in Popular Philosophy"
"It is just one volition against another,--we willing to go in for life upon a trust or assumption which he, for his part, does not care to make.",0.171,0.107,0.085,0.808,positive,"The Will to Believe, and Other Essays in Popular Philosophy"
[ 2 ] As a rule we disbelieve all facts and theories for which we have no use.,-0.5267,0.0,0.268,0.732,negative,"The Will to Believe, and Other Essays in Popular Philosophy"
Clifford's cosmic emotions find no use for Christian feelings.,-0.296,0.0,0.216,0.784,negative,"The Will to Believe, and Other Essays in Popular Philosophy"
Huxley belabors the bishops because there is no use for sacerdotalism in his scheme of life.,-0.296,0.0,0.128,0.872,negative,"The Will to Believe, and Other Essays in Popular Philosophy"
"Newman, on the contrary, goes over to Romanism, and finds all sorts of reasons good for staying there, because a priestly system is for him an organic need and delight.",0.7783,0.201,0.0,0.799,positive,"The Will to Believe, and Other Essays in Popular Philosophy"
"Why do so few 'scientists' even look at the evidence for telepathy, so called?",0.0,0.0,0.0,1.0,neutral,"The Will to Believe, and Other Essays in Popular Philosophy"
"Because they think, as a leading biologist, now dead, once said to me, that even if such a thing were true, scientists ought to band together to keep it suppressed and concealed.",-0.3612,0.08,0.123,0.798,negative,"The Will to Believe, and Other Essays in Popular Philosophy"
It would undo the uniformity of Nature and all sorts of other things without which scientists cannot carry on their pursuits.,0.0,0.0,0.0,1.0,neutral,"The Will to Believe, and Other Essays in Popular Philosophy"
"But if this very man had been shown something which as a scientist he might do with telepathy, he might not only have examined the evidence, but even have found it good enough.",0.5927,0.11,0.0,0.89,positive,"The Will to Believe, and Other Essays in Popular Philosophy"
"This very law which the logicians would impose upon us--if I may give the name of logicians to those who would rule out our willing nature here--is based on nothing but their own natural wish to exclude all elements for which they, in their professional quality of logicians, can find no use.",0.2617,0.114,0.113,0.772,positive,"The Will to Believe, and Other Essays in Popular Philosophy"
"Evidently, then, our non-intellectual nature does influence our convictions.",0.0,0.0,0.0,1.0,neutral,"The Will to Believe, and Other Essays in Popular Philosophy"
"There are passional tendencies and volitions which run before and others which come after belief, and it is only the latter that are too late for the fair; and they are not too late when the previous passional work has been already in their own direction.",0.7579,0.149,0.0,0.851,positive,"The Will to Believe, and Other Essays in Popular Philosophy"
"Pascal's argument, instead of being powerless, then seems a regular clincher, and is the last stroke needed to make our faith in masses and holy water complete.",-0.4404,0.089,0.181,0.73,negative,"The Will to Believe, and Other Essays in Popular Philosophy"
"The state of things is evidently far from simple; and pure insight and logic, whatever they might do ideally, are not the only things that really do produce our creeds.",0.4215,0.088,0.0,0.912,positive,"The Will to Believe, and Other Essays in Popular Philosophy"
IV.,0.0,0.0,0.0,1.0,neutral,"The Will to Believe, and Other Essays in Popular Philosophy"
"Our next duty, having recognized this mixed-up state of affairs, is to ask whether it be simply reprehensible and pathological, or whether, on the contrary, we must treat it as a normal element in making up our minds.",0.4019,0.07,0.0,0.93,positive,"The Will to Believe, and Other Essays in Popular Philosophy"
"The thesis I defend is, briefly stated, this: Our passional nature not only lawfully may, but must, decide an option between propositions, whenever it is a genuine option that cannot by its nature be decided on intellectual grounds; for to say, under such circumstances, ""Do not decide, but leave the question open,"" is itself a passional decision,--just like deciding yes or no,--and is attended with the same risk of losing the truth .",0.927,0.238,0.07,0.692,positive,"The Will to Believe, and Other Essays in Popular Philosophy"
"The thesis thus abstractly expressed will, I trust, soon become quite clear.",0.7346,0.408,0.0,0.592,positive,"The Will to Believe, and Other Essays in Popular Philosophy"
But I must first indulge in a bit more of preliminary work.,0.0,0.0,0.0,1.0,neutral,"The Will to Believe, and Other Essays in Popular Philosophy"
"V. It will be observed that for the purposes of this discussion we are on 'dogmatic' ground,--ground, I mean, which leaves systematic philosophical scepticism altogether out of account.",-0.2023,0.0,0.065,0.935,negative,"The Will to Believe, and Other Essays in Popular Philosophy"
"The postulate that there is truth, and that it is the destiny of our minds to attain it, we are deliberately resolving to make, though the sceptic will not make it.",0.4404,0.14,0.057,0.802,positive,"The Will to Believe, and Other Essays in Popular Philosophy"
"We part company with him, therefore, absolutely, at this point.",0.0,0.0,0.0,1.0,neutral,"The Will to Believe, and Other Essays in Popular Philosophy"
"But the faith that truth exists, and that our minds can find it, may be held in two ways.",0.7684,0.281,0.0,0.719,positive,"The Will to Believe, and Other Essays in Popular Philosophy"
We may talk of the empiricist way and of the absolutist way of believing in truth.,0.3182,0.133,0.0,0.867,positive,"The Will to Believe, and Other Essays in Popular Philosophy"
"The absolutists in this matter say that we not only can attain to knowing truth, but we can know when we have attained to knowing it; while the empiricists think that although we may attain it, we cannot infallibly know when.",0.1809,0.065,0.0,0.935,positive,"The Will to Believe, and Other Essays in Popular Philosophy"
"To know is one thing, and to know for certain that we know is another.",0.2732,0.13,0.0,0.87,positive,"The Will to Believe, and Other Essays in Popular Philosophy"
"One may hold to the first being possible without the second; hence the empiricists and the absolutists, although neither of them is a sceptic in the usual philosophic sense of the term, show very different degrees of dogmatism in their lives.",-0.25,0.0,0.049,0.951,negative,"The Will to Believe, and Other Essays in Popular Philosophy"
"If we look at the history of opinions, we see that the empiricist tendency has largely prevailed in science, while in philosophy the absolutist tendency has had everything its own way.",0.0,0.0,0.0,1.0,neutral,"The Will to Believe, and Other Essays in Popular Philosophy"
"The characteristic sort of happiness, indeed, which philosophies yield has mainly consisted in the conviction felt by each successive school or system that by it bottom-certitude had been attained.",0.6605,0.167,0.0,0.833,positive,"The Will to Believe, and Other Essays in Popular Philosophy"
