sentence,compound,positive,negative,neutral,label,title
"This rag is rugged and stubborn, and will not hew to a smooth face; but is very durable: yet, as these strata are shallow and lie deep, large quantities cannot be procured but at considerable expense.",-0.2144,0.0,0.052,0.948,negative,The Natural History of Selborne
"Among the blue rags turn up some blocks tinged with a stain of yellow or rust colour, which seem to be nearly as lasting as the blue; and every now and then balls of a friable substance, like rust of iron, called rust balls.",0.1531,0.056,0.043,0.901,positive,The Natural History of Selborne
* There may probably be also in the chalk itself that is burnt for lime a proportion of sand: for few chalks are so pure as to have none.,0.0,0.0,0.0,1.0,neutral,The Natural History of Selborne
"** To surbed stone is to set it edgewise, contrary to the posture it had in the quarry, says Dr.",0.0,0.0,0.0,1.0,neutral,The Natural History of Selborne
"Plot, Oxfordsh., p. 77.",0.0,0.0,0.0,1.0,neutral,The Natural History of Selborne
"But surbedding does not succeed in our dry walls; neither do we use it so in ovens, though he says it is best for Teynton stone.",0.52,0.174,0.104,0.722,positive,The Natural History of Selborne
"*** 'Firestone is full of salts, and has no sulphur: must be close grained, and have no interstices.",-0.5267,0.0,0.216,0.784,negative,The Natural History of Selborne
Nothing supports fire like salts; saltstone perishes exposed to wet and frost.',-0.3578,0.131,0.355,0.514,negative,The Natural History of Selborne
"Plot's Staff., p. 152.",0.0,0.0,0.0,1.0,neutral,The Natural History of Selborne
"In Wolmer-forest I see but one sort of stone, called by the workmen sand, or forest-stone.",0.0,0.0,0.0,1.0,neutral,The Natural History of Selborne
"This is generally of the colour of rusty iron, and might probably be worked as iron ore; is very hard and heavy, and of a firm, compact texture, and composed of a small roundish crystalline grit, cemented together by a brown, terrene, ferruginous matter; will not cut without difficulty, nor easily strike fire with steel.",0.3873,0.143,0.061,0.796,positive,The Natural History of Selborne
"Being often found in broad flat pieces, it makes good pavement for paths about houses, never becoming slippery in frost or rain; is excellent for dry walls, and is sometimes used in buildings.",0.765,0.176,0.0,0.824,positive,The Natural History of Selborne
"In many parts of that waste it lies scattered on the surface of the ground; but is dug on Weaver's-down, a vast hill on the eastern verge of that forest, where the pits are shallow, and the stratum thin.",-0.4215,0.0,0.095,0.905,negative,The Natural History of Selborne
This stone is imperishable.,0.0,0.0,0.0,1.0,neutral,The Natural History of Selborne
"From a notion of rendering their work the more elegant, and giving it a finish, masons chip this stone into small fragments about the size of the head of a large nail; and then stick the pieces into the wet mortar along the joints of their freestone walls: this embellishment carries an odd appearance, and has occasioned strangers sometimes to ask us pleasantly, 'whether we fastened our walls together with tenpenny nails.'",0.7818,0.12,0.03,0.85,positive,The Natural History of Selborne
"Letter V To Thomas Pennant, Esquire Among the singularities of this place the two rocky hollow lanes, the one to Alton, and the other to the forest, deserve our attention.",0.0,0.0,0.0,1.0,neutral,The Natural History of Selborne
"These roads, running through the malm lands, are, by the traffic of ages, and the fretting of water, worn down through the first stratum of our freestone, and partly through the second; so that they look more like water-courses than roads; and are bedded with naked rag for furlongs together.",0.1513,0.053,0.042,0.906,positive,The Natural History of Selborne
"In many places they are reduced sixteen or eighteen feet beneath the level of the fields; and after floods, and in frosts, exhibit very grotesque and wild appearances, from the tangled roots that are twisted among the strata, and from the torrents rushing down their broken sides; and especially when those cascades are frozen into icicles, hanging in all the fanciful shapes of frost-work.",-0.4767,0.0,0.047,0.953,negative,The Natural History of Selborne
"These rugged gloomy scenes affright the ladies when they peep down into them from the paths above, and make timid horsemen shudder while they ride along them; but delight the naturalist with their various botany, and particularly with their curious filices with which they abound.",0.8358,0.166,0.053,0.781,positive,The Natural History of Selborne
"The manor of Selborne, was it strictly looked after, with its kindly aspects, and all its sloping coverts, would swarm with game; even now hares, partridges, and pheasants abound; and in old days woodcocks were as plentiful.",0.4939,0.082,0.0,0.918,positive,The Natural History of Selborne
"There are few quails, because they more affect open fields than enclosures; after harvest some few landrails are seen.",0.0,0.0,0.0,1.0,neutral,The Natural History of Selborne
"The parish of Selborne, by taking in so much of the forest, is a vast district.",0.0,0.0,0.0,1.0,neutral,The Natural History of Selborne
"Those who tread the bounds are employed part of three days in the business, and are of opinion that the outline, in all its curves and indentings, does not comprise less than thirty miles.",0.0,0.0,0.0,1.0,neutral,The Natural History of Selborne
"The village stands in a sheltered spot, secured by the Hanger from the strong westerly winds.",0.7184,0.316,0.0,0.684,positive,The Natural History of Selborne
"The air is soft, but rather moist from the effluvia of so many trees; yet perfectly healthy and free from agues.",0.9413,0.434,0.0,0.566,positive,The Natural History of Selborne
"The quantity of rain that falls on it is very considerable, as may be supposed in so woody and mountainous a district.",0.0,0.0,0.0,1.0,neutral,The Natural History of Selborne
"As my experience in measuring the water is but of short date, I am not qualified to give the mean quantity.",0.0,0.0,0.0,1.0,neutral,The Natural History of Selborne
* I only know that: Inch.,0.0,0.0,0.0,1.0,neutral,The Natural History of Selborne
Hund.,0.0,0.0,0.0,1.0,neutral,The Natural History of Selborne
"From May 1, 1779, to the end of the year, there fell 28 37!",0.0,0.0,0.0,1.0,neutral,The Natural History of Selborne
"From Jan. 1, 1780, to Jan. 1, 1781, there fell 27 32 From Jan. 1, 1781, to Jan. 1, 1782, there fell 30 71 From Jan. 1, 1782, to Jan. 1, 1783, there fell 50 26!",0.0,0.0,0.0,1.0,neutral,The Natural History of Selborne
"From Jan. 1, 1783, to Jan. 1, 1784, there fell 33 71 From Jan. 1, 1784, to Jan. 1, 1785, there fell 33 80 From Jan. 1, 1785, to Jan. 1, 1786, there fell 31 55 From Jan. 1, 1786, to Jan. 1, 1787, there fell 39 57 * A very intelligent gentleman assures me (and he speaks from upwards of forty years' experience) that the mean rain of any plate cannot be ascertained till a person has measured it for a very long period.",0.7056,0.069,0.0,0.931,positive,The Natural History of Selborne
"'If I had only measured the rain,' says he, 'for the four first years from 1740 to 1743, I should have said the mean rain at Lyndon was 16 and a half inches for the year, if from 1740 to 1750, 18 and a half inches.",0.0,0.0,0.0,1.0,neutral,The Natural History of Selborne
"The mean rain before 1763 was 20 and a quarter, from 1763 and since, 25 and a half; from 1770 to 1780, 26.",0.0,0.0,0.0,1.0,neutral,The Natural History of Selborne
"If only 1773, 1774 and 1775 had been measured, Lyndon mean rain would have been called 32 inches.'",0.0,0.0,0.0,1.0,neutral,The Natural History of Selborne
"The village of Selborne, and large hamlet of Oak-hanger, with the single farms, and many scattered houses along the verge of the forest, contain upwards of six hundred and seventy inhabitants.",0.0,0.0,0.0,1.0,neutral,The Natural History of Selborne
"* We abound with poor; many of whom are sober and industrious, and live comfortably in good stone or brick cottages, which are glazed, and have chambers above stairs: mud buildings we have none.",0.3818,0.147,0.08,0.773,positive,The Natural History of Selborne
"Besides the employment from husbandry the men work in hop gardens, of which we have many; and fell and bark timber.",0.0,0.0,0.0,1.0,neutral,The Natural History of Selborne
In the spring and summer the women weed the corn; and enjoy a second harvest in September by hop-picking.,0.4939,0.158,0.0,0.842,positive,The Natural History of Selborne
"Formerly, in the dead months they availed themselves greatly by spinning wool, for making of barragons, a genteel corded stuff, much in vogue at that time for summer wear; and chiefly manufactured at Alton, a neighbouring town, by some of the people called Quakers: but from circumstances this trade is at an end.",-0.3919,0.0,0.05,0.95,negative,The Natural History of Selborne
** The inhabitants enjoy a good share of health and longevity: and the parish swarms with children.,0.8074,0.39,0.0,0.61,positive,The Natural History of Selborne
"* A state of the parish of Selborne, taken October 4, 1783.",0.0,0.0,0.0,1.0,neutral,The Natural History of Selborne
"The number of tenements or families, 136.",0.0772,0.178,0.0,0.822,positive,The Natural History of Selborne
"The number of inhabitants in the street is … 313 In the rest of the parish … 363 Total, 676; near five inhabitants to each tenement.",0.0772,0.053,0.0,0.947,positive,The Natural History of Selborne
In the time of the Rev.,0.0,0.0,0.0,1.0,neutral,The Natural History of Selborne
"Gilbert White, vicar, who died in 1727-8, the number of inhabitants was computed at about 500.)",-0.5106,0.069,0.19,0.741,negative,The Natural History of Selborne
Average of baptisms for 60 years.,0.0,0.0,0.0,1.0,neutral,The Natural History of Selborne
"From 1720 to 1729, both years inclusive Males 6,9 Females 6,0 12,9 From 1730 to 1739, both years inclusive Males 8,2 Females 7,1 15,3 From 1740 to 1749, inclusive Males 9,2 Females 6,6 15,8 From 1750 to 1759, inclusive Males 7,6 Females 8,1 15,7 From 1760 to 1769, inclusive Males 9,1 Females 8,9 18,0 From 1770 to 1779, inclusive Males 10,5 Females 9,8 20 3 Total baptisms of Males 515 Females 465 980 Total of baptisms from 1720 to 1779, both inclusive, 60 years 980.",0.0,0.0,0.0,1.0,neutral,The Natural History of Selborne
Average of burials for 60 years.,0.0,0.0,0.0,1.0,neutral,The Natural History of Selborne
"From 1720 to 1729, both years inclusive Males 4,8 Females 5,1 9,9 From 1730 to 1739, both years inclusive Males 4,8 Females 5,8 10,6 From 1740 to 1749, inclusive Males 4,6 Females 3,8 8,4 From 1750 to 1759, inclusive Males 4,9 Females 5,1 10,0 From 1760 to 1769, inclusive Males 6,9 Females 6,5 13,4 From 1770 to 1779, inclusive Males 5,5 Females 6,2 11,7 Total of burials of Males 315 Females 325 640 Total of burials from 1720 to 1779 both inclusive, 60 years 640.",0.0,0.0,0.0,1.0,neutral,The Natural History of Selborne
Baptisms exceed burials by more them one-third.,0.0,0.0,0.0,1.0,neutral,The Natural History of Selborne
"Baptisms of Males exceed Females by one-tenth, or one in ten.",0.0,0.0,0.0,1.0,neutral,The Natural History of Selborne
Burials of Females exceed Males by one in thirty.,0.0,0.0,0.0,1.0,neutral,The Natural History of Selborne
"It appears that a child, born and bred in this parish, has an equal chance to live above forty years.",0.25,0.1,0.0,0.9,positive,The Natural History of Selborne
"Twins thirteen times, many of whom dying young have lessened the chance for life.",0.25,0.133,0.0,0.867,positive,The Natural History of Selborne
Chances for life in men and women appear to be equal.,0.2023,0.153,0.0,0.847,positive,The Natural History of Selborne
"A TABLE of the Baptisms, Burials, and Marriages, from January 2, 1761, to December 25, 1780, in the Parish of Selborne.",0.0,0.0,0.0,1.0,neutral,The Natural History of Selborne
Baptisms.,0.0,0.0,0.0,1.0,neutral,The Natural History of Selborne
1761 Males 8 Females 10 Total 18 1762 7 8 15 1763 8 10 18 1764 11 9 20 1765 12 6 18 1766 9 13 22 1767 14 5 19 1768 7 6 13 1769 9 14 23 1770 10 13 23 1771 10 6 16 1772 11 10 21 1773 8 5 13 1774 6 13 19 1775 20 7 27 1776 11 10 21 1777 8 13 21 1778 7 13 20 1779 14 8 22 1780 8 9 17 198 188 386 Burials.,0.0,0.0,0.0,1.0,neutral,The Natural History of Selborne
1761 Males 2 Females 4 Total 6 1762 10 10 20 1763 3 4 7 1764 10 8 18 1765 9 7 16 1766 10 6 16 1767 6 5 11 1768 2 5 7 1769 6 5 11 1770 4 7 11 1771 3 4 7 1772 6 10 16 1773 7 5 12 1774 2 8 10 1775 13 8 21 1776 4 6 10 1777 7 2 9 1778 3 9 12 1779 5 6 11 1780 11 4 15 123 123 246 Marriages.,0.0,0.0,0.0,1.0,neutral,The Natural History of Selborne
1761 3 1762 6 1763 7 1764 6 1765 6 1766 4 1767 2 1768 6 1769 2 1770 3 1771 4 1772 3 1773 3 1774 1 1775 6 1776 6 1777 4 1778 5 1779 0 1780 3 83 During this period of twenty years the births of Males exceeded those of Females 10.,0.0,0.0,0.0,1.0,neutral,The Natural History of Selborne
The burials of each sex were equal.,0.0,0.0,0.0,1.0,neutral,The Natural History of Selborne
And the births exceeded the deaths 140.,0.0,0.0,0.0,1.0,neutral,The Natural History of Selborne
"** Since the passage above was written, I am happy in being able to say that the spinning employment is a little revived, to the no small comfort of the industrious housewife.",0.6124,0.175,0.062,0.763,positive,The Natural History of Selborne
"Letter VI To Thomas Pennant, Esquire Should I omit to describe with some exactness the forest of Wolmer, of which three-fifths perhaps lie in this parish, my account of Selborne would be very imperfect, as it is a district abounding with many curious productions, both animal and vegetable; and has often afforded me much entertainment both as a sportsman and as a naturalist.",0.3626,0.08,0.041,0.879,positive,The Natural History of Selborne
"The royal forest of Wolmer is a tract of land of about seven miles in length, by two and a half in breadth, running nearly from north to south, and is abutted on, to begin to the south, and so to proceed eastward, by the parishes of Greatham, Lysse, Rogate, and Trotton, in the county of Sussex; by Bramshot, Hedleigh, and Kingsley.",0.0,0.0,0.0,1.0,neutral,The Natural History of Selborne
"This royalty consists entirely of sand covered with heath and fern; but is somewhat diversified with hills and dales, without having one standing tree in the whole extent.",0.0,0.0,0.0,1.0,neutral,The Natural History of Selborne
"In the bottoms, where the waters stagnate, are many bogs, which formerly abounded with subterraneous trees; though Dr.",0.0,0.0,0.0,1.0,neutral,The Natural History of Selborne
"Plot says positively,* that 'there never were any fallen trees hidden in the mosses of the southern counties.'",0.2755,0.11,0.0,0.89,positive,The Natural History of Selborne
"But he was mistaken: for I myself have seen cottages on the verge of this wild district, whose timbers consisted of a black hard wood, looking like oak, which the owners assured me they procured from the bogs by probing the soil with spits, or some such instruments: but the peat is so much cut out, and the moors have been so well examined, that none has been found of late.",0.493,0.125,0.098,0.777,positive,The Natural History of Selborne
"** Besides the oak, I have also been shown pieces of fossil-wood of a paler colour, and softer nature, which the inhabitants called fir: but, upon a nice examination, and trial by fire, I could discover nothing resinous in them; and therefore rather suppose that they were parts of a willow or alder, or some such aquatic tree.",0.1531,0.064,0.054,0.882,positive,The Natural History of Selborne
* See his Hist.,0.0,0.0,0.0,1.0,neutral,The Natural History of Selborne
of Staffordshire.,0.0,0.0,0.0,1.0,neutral,The Natural History of Selborne
"** Old people have assured me, that on a winter's morning they have discovered these trees in the bogs, by the hoar frost, which lay longer over the space where they were concealed, than on the surrounding morass.",0.3612,0.065,0.0,0.935,positive,The Natural History of Selborne
"Nor does this seem to be a fanciful notion, but consistent with true philosophy.",0.5719,0.236,0.0,0.764,positive,The Natural History of Selborne
"Dr. Hales saith, 'That the warmth of the earth, at some depth under ground, has an influence in promoting a thaw, as well as the change of the weather from a freezing to a thawing state, is manifest, from this observation, viz.",0.7351,0.173,0.032,0.795,positive,The Natural History of Selborne
"Nov. 29, 1731, a little snow having fallen in the night, it was, by eleven the next morning, mostly melted away on the surface of the earth, except in several places in Bushy Park, where there were drains dug and covered with earth, on which the snow continued to lie, whether those drains were full of water or dry; as also where elm-pipes lay under ground: a plain proof this, that those drains intercepted the warmth of the earth from ascending from greater depths below them: for the snow lay where the drain had more than four feet depth of earth over it.",0.5046,0.052,0.021,0.927,positive,The Natural History of Selborne
"It continued also to lie on thatch, tiles, and the tops of walls.'",0.5106,0.216,0.0,0.784,positive,The Natural History of Selborne
"See Hales's Haemastatics, p. 360.",0.0,0.0,0.0,1.0,neutral,The Natural History of Selborne
"Quaere.-- Might not such observations be reduced to domestic use, by promoting the discovery of old obliterated drains and wells about houses; and in Roman stations and camps lead to the finding of pavements, baths and graves, and other hidden relics of curious antiquity?",0.128,0.133,0.104,0.763,positive,The Natural History of Selborne
"This lonely domain is a very agreeable haunt for many sorts of wild fowls, which not only frequent it in the winter, but breed there in the summer; such as lapwings, snipes, wild-ducks, and, as I have discovered within these few years, teals.",-0.1761,0.047,0.085,0.868,negative,The Natural History of Selborne
"Partridges in vast plenty are bred in good seasons on the verge of this forest, into which they love to make excursions: and in particular, in the dry summer of 1740 and 1741, and some years after, they swarmed to such a degree, that parties of unreasonable sportsmen killed twenty and sometimes thirty brace in a day.",0.6486,0.15,0.069,0.781,positive,The Natural History of Selborne
"But there was a nobler species of game in this forest, now extinct, which I have heard old people say abounded much before shooting flying became so common, and that was the heath-cock, black-game, or grouse.",0.0,0.0,0.0,1.0,neutral,The Natural History of Selborne
When I was a little boy I recollect one coming now and then to my father's table.,0.0,0.0,0.0,1.0,neutral,The Natural History of Selborne
The last pack remembered was killed about thirty-five years ago; and within these ten years one solitary greyhen was sprung by some beagles in beating for a hare.,-0.8176,0.0,0.231,0.769,negative,The Natural History of Selborne
"The sportsmen cried out, 'A hen pheasant'; but a gentleman present, who had often seen grouse in the north of England, assured me that it was a greyhen.",0.3506,0.112,0.062,0.826,positive,The Natural History of Selborne
"Nor does the loss of our black game prove the only gap in the Fauna Selborniensis; for another beautiful link in the chain of beings is wanting, I mean the red deer, which toward the beginning of this century amounted to about five hundred head, and made a stately appearance.",0.7061,0.113,0.0,0.887,positive,The Natural History of Selborne
"There is an old keeper, now alive, named Adams, whose great-grandfather (mentioned in a perambulation taken in 1635), grandfather, father, and self, enjoyed the head keepership of Wolmer-forest in succession for more than an hundred years.",0.7717,0.194,0.0,0.806,positive,The Natural History of Selborne
"This person assures me, that his father has often told him, that Queen Anne, as she was journeying on the Portsmouth road, did not think the forest of Wolmer beneath her royal regard.",0.3182,0.067,0.0,0.933,positive,The Natural History of Selborne
"For she came out of the great road at Lippock, which is just by, and reposing herself on a bank smoothed for that purpose, lying about half a mile to the east of Wolmer-pond, and still called Queen's-bank, saw with great complacency and satisfaction the whole herd of red deer brought by the keepers along the vale before her, consisting then of about five hundred head.",0.8271,0.149,0.046,0.805,positive,The Natural History of Selborne
"A sight this, worthy the attention of the greatest sovereign!",0.8122,0.514,0.0,0.486,positive,The Natural History of Selborne
"But he further adds that, by means of the Waltham blacks, or, to use his own expression, as soon as they began blacking, they were reduced to about fifty head, and so continued decreasing till the time of the late Duke of Cumberland.",0.0,0.0,0.0,1.0,neutral,The Natural History of Selborne
"It is now more than thirty years ago that his highness sent down an huntsman, and six yeoman-prickers, in scarlet jackets laced with gold, attended by the stag-hounds; ordering them to take every deer in this forest alive, and convey them in carts to Windsor.",0.3818,0.056,0.0,0.944,positive,The Natural History of Selborne
"In the course of the summer they caught every stag, some of which showed extraordinary diversion; but, in the following winter, when the hinds were also carried off, such fine chases were exhibited as served the country people for matter of talk and wonder for years afterwards.",0.3291,0.069,0.0,0.931,positive,The Natural History of Selborne
"I saw myself one of the yeoman-prickers single out a stag from the herd, and must confess that it was the most curious feat of activity I ever beheld, superior to anything in Mr. Astley's riding-school.",0.7264,0.164,0.0,0.836,positive,The Natural History of Selborne
The exertions made by the horse and deer much exceeded all my expectations; though the former greatly excelled the latter in speed.,0.5413,0.143,0.0,0.857,positive,The Natural History of Selborne
"When the devoted deer was separated from his companions, they gave him, by their watches, law, as they called it, for twenty minutes; when, sounding their horns, the stop-dogs were permitted to pursue, and a most gallant scene ensued.",0.6901,0.137,0.0,0.863,positive,The Natural History of Selborne
"Letter VII To Thomas Pennant, Esquire Though large herds of deer do much harm to the neighbourhood, yet the injury to the morals of the people is of more moment than the loss of their crops.",-0.8225,0.0,0.207,0.793,negative,The Natural History of Selborne
"The temptation is irresistible; for most men are sportsmen by constitution: and there is such an inherent spirit for hunting in human nature, as scarce any inhibitions can restrain.",0.3182,0.129,0.056,0.815,positive,The Natural History of Selborne
"Hence, towards the beginning of this century, all this country was wild about deer-stealing.",0.0,0.0,0.0,1.0,neutral,The Natural History of Selborne
"Unless he was a hunter, as they affected to call themselves, no young person was allowed to be possessed of manhood or gallantry.",0.2023,0.136,0.144,0.72,positive,The Natural History of Selborne
"The Waltham blacks at length committed such enormities, that government was forced to interfere with that severe and sanguinary act called the Black Act,* which now comprehends more felonies than any law that ever was framed before.",-0.807,0.047,0.211,0.742,negative,The Natural History of Selborne
"And, therefore, a late bishop of Winchester, when urged to re-stock Waltham-chase,** refused, from a motive worthy of a prelate, replying that 'it had done mischief enough already.'",-0.2023,0.098,0.159,0.743,negative,The Natural History of Selborne
* Statute 9 Geo.,0.0,0.0,0.0,1.0,neutral,The Natural History of Selborne
I. c. 22.,0.0,0.0,0.0,1.0,neutral,The Natural History of Selborne
** This chase remains unstocked to this day; the bishop was Dr. Hoadly.,0.0,0.0,0.0,1.0,neutral,The Natural History of Selborne
"Our old race of deer-stealers are hardly extinct yet: it was but a little while ago that, over their ale, they used to recount the exploits of their youth; such as watching the pregnant hind to her lair, and, when the calf was dropped, paring its feet with a penknife to the quick to prevent its escape, till it was large and fat enough to be killed; the shooting at one of their neighbours with a bullet in a turnip-field by moonshine, mistaking him for a deer; and the losing a dog in the following extraordinary manner: Some fellows, suspecting that a calf new-fallen was deposited in a certain spot of thick fern, went, with a lurcher, to surprise it; when the parent hind rushed out of the brake, and, taking a vast spring with all her feet close together, pitched upon the neck of the dog, and broke it short in two.",-0.9398,0.052,0.13,0.818,negative,The Natural History of Selborne
"Another temptation to idleness and sporting was a number of rabbits, which possessed all the hillocks and dry places: but these being inconvenient to the huntsmen, on account of their burrows, when they came to take away the deer, they permitted the country people to destroy them all.",-0.8271,0.022,0.148,0.83,negative,The Natural History of Selborne
"Such forests and wastes, when their allurements to irregularities are removed, are of considerable service to neighbourhoods that verge upon them, by furnishing them with peat and turf for their firing; with fuel for the burning their lime; and with ashes for their grasses; and by maintaining their geese and their stock of young cattle at little or no expense.",-0.5141,0.0,0.069,0.931,negative,The Natural History of Selborne
"The manor farm of the parish of Greatham has an admitted claim, I see (by an old record taken from the Tower of London), of turning all live stock on the forest at proper seasons, bidentibus exceptis.",0.1027,0.038,0.0,0.962,positive,The Natural History of Selborne
"* The reason, I presume, why sheep** are excluded, is, because, being such close grazers, they would pick out all the finest grasses, and hinder the deer from thriving.",-0.34,0.0,0.085,0.915,negative,The Natural History of Selborne
* For the privilege the owner of that estate used to pay to the king annually seven bushels of oats.,0.2732,0.12,0.067,0.813,positive,The Natural History of Selborne
"** In the Holt, where a full stock of fallow-deer has been kept up till lately, no sheep are admitted to this day.",-0.2023,0.059,0.093,0.847,negative,The Natural History of Selborne
"Though (by statute 4 and 5 W. and Mary, c. 23) 'to burn on any waste, between Candlemas and Midsummer, any grig, ling, heath and furze, goss or fern, is punishable with whipping and confinement in the house of correction'; yet, in this forest, about March or April, according to the dryness of the season, such vast heath-fires are lighted up, that they often get to a masterless head, and, catching the hedges, have sometimes been communicated to the underwoods, woods, and coppices, where great damage has ensued.",-0.5859,0.044,0.095,0.862,negative,The Natural History of Selborne
"The plea for these burnings is, that, when the old coat of heath, etc., is consumed, young will sprout up, and afford much tender browse for cattle; but, where there is large old furze, the fire, following the roots, consumes the very ground; so that for hundreds of acres nothing is to be seen but smother and desolation, the whole circuit round looking like the cinders of a volcano; and the soil being quite exhausted, no traces of vegetation are to be found for years.",-0.8874,0.034,0.143,0.823,negative,The Natural History of Selborne
"These conflagrations, as they take place usually with a north-east or east wind, much annoy this village with their smoke, and often alarm the country; and, once in particular, I remember that a gentleman, who lives beyond Andover, coming to my house, when he got on the downs between that town and Winchester, at twenty-five miles distance, was surprised much with smoke and a hot smell of fire; and concluded that Alresford was in flames; but, when he came to that town, he then had apprehensions for the next village, and so on to the end of his journey.",-0.6428,0.015,0.078,0.908,negative,The Natural History of Selborne
"On two of the most conspicuous eminences of this forest, stand two arbours or bowers, made of the boughs of oaks; the one called Waldon-lodge, the other Brimstone-lodge: these the keepers renew annually on the feast of St. Barnabas, taking the old materials for a perquisite.",0.0,0.0,0.0,1.0,neutral,The Natural History of Selborne
"The farm called Blackmoor, in this parish, is obliged to find the posts and brush-wood for the former; while the farms at Greatham, in rotation, furnish for the latter; and are all enjoined to cut and deliver the materials at the spot.",-0.2732,0.0,0.049,0.951,negative,The Natural History of Selborne
"This custom I mention, because I look upon it to be of very remote antiquity.",0.0,0.0,0.0,1.0,neutral,The Natural History of Selborne
"Letter VIII To Thomas Pennant, Esquire On the verge of the forest, as it is now circumscribed, are three considerable lakes, two in Oakhanger, of which I have nothing particular to say; and one called Bin's or Bean's Pond, which is worthy the attention of a naturalist or a sportsman.",0.4404,0.059,0.0,0.941,positive,The Natural History of Selborne
"For, being crowded at the upper end with willows, and with the carex cespitosa,* it affords such a safe and pleasing shelter to wild-ducks, teals, snipes, etc., that they breed there.",0.743,0.184,0.0,0.816,positive,The Natural History of Selborne
"In the winter this covert is also frequented by foxes, and sometimes by pheasants; and the bogs produce many curious plants.",0.3182,0.103,0.0,0.897,positive,The Natural History of Selborne
[For which consult Letter XLI to Mr.,0.0,0.0,0.0,1.0,neutral,The Natural History of Selborne
Barrington.],0.0,0.0,0.0,1.0,neutral,The Natural History of Selborne
"* I mean that sort which, rising into tall hassocks, is called by the foresters torrets, a corruption, I suppose, of turrets.",0.0,0.0,0.0,1.0,neutral,The Natural History of Selborne
Note.,0.0,0.0,0.0,1.0,neutral,The Natural History of Selborne
In the beginning of the summer 1787 the royal forests of Wolmer and Holt were measured by persons set down by government.,0.0,0.0,0.0,1.0,neutral,The Natural History of Selborne
"By a perambulation of Wolmer-forest and the Holt, made in 1635, and in the eleventh year of Charles the First (which now lies before me), it appears that the limits of the former are much circumscribed.",-0.4215,0.0,0.076,0.924,negative,The Natural History of Selborne
"For, to say nothing on the farther side, with which I am not so well acquainted, the bounds on this side, in old times, came into Binswood; and extended to the ditch of Ward le Ham park, in which stands the curious mount called King John's Hill, and Lodge Hill; and to the ver",0.003,0.041,0.041,0.917,neutral,The Natural History of Selborne
