sentence,compound,positive,negative,neutral,label,title
On simultaneous changes in the forms of life throughout the world.,0.0,0.0,0.0,1.0,neutral,"On the Origin of Species By Means of Natural Selection / Or, the Preservation of Favoured Races in the Struggle for Life"
On the affinities of extinct species to each other and to living species.,0.0,0.0,0.0,1.0,neutral,"On the Origin of Species By Means of Natural Selection / Or, the Preservation of Favoured Races in the Struggle for Life"
On the state of development of ancient forms.,0.0,0.0,0.0,1.0,neutral,"On the Origin of Species By Means of Natural Selection / Or, the Preservation of Favoured Races in the Struggle for Life"
On the succession of the same types within the same areas.,0.2023,0.153,0.0,0.847,positive,"On the Origin of Species By Means of Natural Selection / Or, the Preservation of Favoured Races in the Struggle for Life"
Summary of preceding and present chapters.,0.0,0.0,0.0,1.0,neutral,"On the Origin of Species By Means of Natural Selection / Or, the Preservation of Favoured Races in the Struggle for Life"
CHAPTER 11.,0.0,0.0,0.0,1.0,neutral,"On the Origin of Species By Means of Natural Selection / Or, the Preservation of Favoured Races in the Struggle for Life"
GEOGRAPHICAL DISTRIBUTION.,0.0,0.0,0.0,1.0,neutral,"On the Origin of Species By Means of Natural Selection / Or, the Preservation of Favoured Races in the Struggle for Life"
Present distribution cannot be accounted for by differences in physical conditions.,0.0,0.0,0.0,1.0,neutral,"On the Origin of Species By Means of Natural Selection / Or, the Preservation of Favoured Races in the Struggle for Life"
Importance of barriers.,0.3612,0.556,0.0,0.444,positive,"On the Origin of Species By Means of Natural Selection / Or, the Preservation of Favoured Races in the Struggle for Life"
Affinity of the productions of the same continent.,0.0,0.0,0.0,1.0,neutral,"On the Origin of Species By Means of Natural Selection / Or, the Preservation of Favoured Races in the Struggle for Life"
Centres of creation.,0.2732,0.512,0.0,0.488,positive,"On the Origin of Species By Means of Natural Selection / Or, the Preservation of Favoured Races in the Struggle for Life"
"Means of dispersal, by changes of climate and of the level of the land, and by occasional means.",0.0,0.0,0.0,1.0,neutral,"On the Origin of Species By Means of Natural Selection / Or, the Preservation of Favoured Races in the Struggle for Life"
Dispersal during the Glacial period co-extensive with the world.,0.0,0.0,0.0,1.0,neutral,"On the Origin of Species By Means of Natural Selection / Or, the Preservation of Favoured Races in the Struggle for Life"
CHAPTER 12.,0.0,0.0,0.0,1.0,neutral,"On the Origin of Species By Means of Natural Selection / Or, the Preservation of Favoured Races in the Struggle for Life"
GEOGRAPHICAL DISTRIBUTION-- continued .,0.0,0.0,0.0,1.0,neutral,"On the Origin of Species By Means of Natural Selection / Or, the Preservation of Favoured Races in the Struggle for Life"
Distribution of fresh-water productions.,0.0,0.0,0.0,1.0,neutral,"On the Origin of Species By Means of Natural Selection / Or, the Preservation of Favoured Races in the Struggle for Life"
On the inhabitants of oceanic islands.,0.0,0.0,0.0,1.0,neutral,"On the Origin of Species By Means of Natural Selection / Or, the Preservation of Favoured Races in the Struggle for Life"
Absence of Batrachians and of terrestrial Mammals.,0.0,0.0,0.0,1.0,neutral,"On the Origin of Species By Means of Natural Selection / Or, the Preservation of Favoured Races in the Struggle for Life"
On the relation of the inhabitants of islands to those of the nearest mainland.,0.0,0.0,0.0,1.0,neutral,"On the Origin of Species By Means of Natural Selection / Or, the Preservation of Favoured Races in the Struggle for Life"
On colonisation from the nearest source with subsequent modification.,0.0,0.0,0.0,1.0,neutral,"On the Origin of Species By Means of Natural Selection / Or, the Preservation of Favoured Races in the Struggle for Life"
Summary of the last and present chapters.,0.0,0.0,0.0,1.0,neutral,"On the Origin of Species By Means of Natural Selection / Or, the Preservation of Favoured Races in the Struggle for Life"
CHAPTER 13.,0.0,0.0,0.0,1.0,neutral,"On the Origin of Species By Means of Natural Selection / Or, the Preservation of Favoured Races in the Struggle for Life"
MUTUAL AFFINITIES OF ORGANIC BEINGS: MORPHOLOGY: EMBRYOLOGY: RUDIMENTARY ORGANS.,0.0,0.0,0.0,1.0,neutral,"On the Origin of Species By Means of Natural Selection / Or, the Preservation of Favoured Races in the Struggle for Life"
"CLASSIFICATION, groups subordinate to groups.",0.0,0.0,0.0,1.0,neutral,"On the Origin of Species By Means of Natural Selection / Or, the Preservation of Favoured Races in the Struggle for Life"
Natural system.,0.3612,0.714,0.0,0.286,positive,"On the Origin of Species By Means of Natural Selection / Or, the Preservation of Favoured Races in the Struggle for Life"
"Rules and difficulties in classification, explained on the theory of descent with modification.",-0.296,0.0,0.155,0.845,negative,"On the Origin of Species By Means of Natural Selection / Or, the Preservation of Favoured Races in the Struggle for Life"
Classification of varieties.,0.0,0.0,0.0,1.0,neutral,"On the Origin of Species By Means of Natural Selection / Or, the Preservation of Favoured Races in the Struggle for Life"
Descent always used in classification.,0.0,0.0,0.0,1.0,neutral,"On the Origin of Species By Means of Natural Selection / Or, the Preservation of Favoured Races in the Struggle for Life"
Analogical or adaptive characters.,0.0,0.0,0.0,1.0,neutral,"On the Origin of Species By Means of Natural Selection / Or, the Preservation of Favoured Races in the Struggle for Life"
"Affinities, general, complex and radiating.",0.0,0.0,0.0,1.0,neutral,"On the Origin of Species By Means of Natural Selection / Or, the Preservation of Favoured Races in the Struggle for Life"
Extinction separates and defines groups.,0.0,0.0,0.0,1.0,neutral,"On the Origin of Species By Means of Natural Selection / Or, the Preservation of Favoured Races in the Struggle for Life"
"MORPHOLOGY, between members of the same class, between parts of the same individual.",0.0,0.0,0.0,1.0,neutral,"On the Origin of Species By Means of Natural Selection / Or, the Preservation of Favoured Races in the Struggle for Life"
"EMBRYOLOGY, laws of, explained by variations not supervening at an early age, and being inherited at a corresponding age.",0.0,0.0,0.0,1.0,neutral,"On the Origin of Species By Means of Natural Selection / Or, the Preservation of Favoured Races in the Struggle for Life"
RUDIMENTARY ORGANS; their origin explained.,0.0,0.0,0.0,1.0,neutral,"On the Origin of Species By Means of Natural Selection / Or, the Preservation of Favoured Races in the Struggle for Life"
Summary.,0.0,0.0,0.0,1.0,neutral,"On the Origin of Species By Means of Natural Selection / Or, the Preservation of Favoured Races in the Struggle for Life"
CHAPTER 14.,0.0,0.0,0.0,1.0,neutral,"On the Origin of Species By Means of Natural Selection / Or, the Preservation of Favoured Races in the Struggle for Life"
RECAPITULATION AND CONCLUSION.,0.0,0.0,0.0,1.0,neutral,"On the Origin of Species By Means of Natural Selection / Or, the Preservation of Favoured Races in the Struggle for Life"
Recapitulation of the difficulties on the theory of Natural Selection.,0.0772,0.197,0.173,0.63,positive,"On the Origin of Species By Means of Natural Selection / Or, the Preservation of Favoured Races in the Struggle for Life"
Recapitulation of the general and special circumstances in its favour.,0.6808,0.412,0.0,0.588,positive,"On the Origin of Species By Means of Natural Selection / Or, the Preservation of Favoured Races in the Struggle for Life"
Causes of the general belief in the immutability of species.,0.0,0.0,0.0,1.0,neutral,"On the Origin of Species By Means of Natural Selection / Or, the Preservation of Favoured Races in the Struggle for Life"
How far the theory of natural selection may be extended.,0.3612,0.217,0.0,0.783,positive,"On the Origin of Species By Means of Natural Selection / Or, the Preservation of Favoured Races in the Struggle for Life"
Effects of its adoption on the study of Natural history.,0.3612,0.217,0.0,0.783,positive,"On the Origin of Species By Means of Natural Selection / Or, the Preservation of Favoured Races in the Struggle for Life"
Concluding remarks.,0.0,0.0,0.0,1.0,neutral,"On the Origin of Species By Means of Natural Selection / Or, the Preservation of Favoured Races in the Struggle for Life"
ON THE ORIGIN OF SPECIES.,0.0,0.0,0.0,1.0,neutral,"On the Origin of Species By Means of Natural Selection / Or, the Preservation of Favoured Races in the Struggle for Life"
INTRODUCTION.,0.0,0.0,0.0,1.0,neutral,"On the Origin of Species By Means of Natural Selection / Or, the Preservation of Favoured Races in the Struggle for Life"
When on board H.M.S.,0.0,0.0,0.0,1.0,neutral,"On the Origin of Species By Means of Natural Selection / Or, the Preservation of Favoured Races in the Struggle for Life"
"'Beagle,' as naturalist, I was much struck with certain facts in the distribution of the inhabitants of South America, and in the geological relations of the present to the past inhabitants of that continent.",0.0258,0.06,0.057,0.883,neutral,"On the Origin of Species By Means of Natural Selection / Or, the Preservation of Favoured Races in the Struggle for Life"
"These facts seemed to me to throw some light on the origin of species--that mystery of mysteries, as it has been called by one of our greatest philosophers.",0.6369,0.135,0.0,0.865,positive,"On the Origin of Species By Means of Natural Selection / Or, the Preservation of Favoured Races in the Struggle for Life"
"On my return home, it occurred to me, in 1837, that something might perhaps be made out on this question by patiently accumulating and reflecting on all sorts of facts which could possibly have any bearing on it.",0.0,0.0,0.0,1.0,neutral,"On the Origin of Species By Means of Natural Selection / Or, the Preservation of Favoured Races in the Struggle for Life"
"After five years' work I allowed myself to speculate on the subject, and drew up some short notes; these I enlarged in 1844 into a sketch of the conclusions, which then seemed to me probable: from that period to the present day I have steadily pursued the same object.",0.0,0.0,0.0,1.0,neutral,"On the Origin of Species By Means of Natural Selection / Or, the Preservation of Favoured Races in the Struggle for Life"
"I hope that I may be excused for entering on these personal details, as I give them to show that I have not been hasty in coming to a decision.",0.4404,0.108,0.0,0.892,positive,"On the Origin of Species By Means of Natural Selection / Or, the Preservation of Favoured Races in the Struggle for Life"
"My work is now nearly finished; but as it will take me two or three more years to complete it, and as my health is far from strong, I have been urged to publish this Abstract.",0.6652,0.116,0.0,0.884,positive,"On the Origin of Species By Means of Natural Selection / Or, the Preservation of Favoured Races in the Struggle for Life"
"I have more especially been induced to do this, as Mr. Wallace, who is now studying the natural history of the Malay archipelago, has arrived at almost exactly the same general conclusions that I have on the origin of species.",0.3612,0.063,0.0,0.937,positive,"On the Origin of Species By Means of Natural Selection / Or, the Preservation of Favoured Races in the Struggle for Life"
"Last year he sent to me a memoir on this subject, with a request that I would forward it to Sir Charles Lyell, who sent it to the Linnean Society, and it is published in the third volume of the Journal of that Society.",0.0,0.0,0.0,1.0,neutral,"On the Origin of Species By Means of Natural Selection / Or, the Preservation of Favoured Races in the Struggle for Life"
"Sir C. Lyell and Dr. Hooker, who both knew of my work--the latter having read my sketch of 1844--honoured me by thinking it advisable to publish, with Mr. Wallace's excellent memoir, some brief extracts from my manuscripts.",0.5719,0.093,0.0,0.907,positive,"On the Origin of Species By Means of Natural Selection / Or, the Preservation of Favoured Races in the Struggle for Life"
"This Abstract, which I now publish, must necessarily be imperfect.",-0.3182,0.0,0.223,0.777,negative,"On the Origin of Species By Means of Natural Selection / Or, the Preservation of Favoured Races in the Struggle for Life"
I cannot here give references and authorities for my several statements; and I must trust to the reader reposing some confidence in my accuracy.,0.765,0.248,0.0,0.752,positive,"On the Origin of Species By Means of Natural Selection / Or, the Preservation of Favoured Races in the Struggle for Life"
"No doubt errors will have crept in, though I hope I have always been cautious in trusting to good authorities alone.",0.0,0.283,0.35,0.367,neutral,"On the Origin of Species By Means of Natural Selection / Or, the Preservation of Favoured Races in the Struggle for Life"
"I can here give only the general conclusions at which I have arrived, with a few facts in illustration, but which, I hope, in most cases will suffice.",0.5927,0.143,0.0,0.857,positive,"On the Origin of Species By Means of Natural Selection / Or, the Preservation of Favoured Races in the Struggle for Life"
"No one can feel more sensible than I do of the necessity of hereafter publishing in detail all the facts, with references, on which my conclusions have been grounded; and I hope in a future work to do this.",0.1779,0.074,0.056,0.87,positive,"On the Origin of Species By Means of Natural Selection / Or, the Preservation of Favoured Races in the Struggle for Life"
"For I am well aware that scarcely a single point is discussed in this volume on which facts cannot be adduced, often apparently leading to conclusions directly opposite to those at which I have arrived.",0.2732,0.063,0.0,0.937,positive,"On the Origin of Species By Means of Natural Selection / Or, the Preservation of Favoured Races in the Struggle for Life"
A fair result can be obtained only by fully stating and balancing the facts and arguments on both sides of each question; and this cannot possibly be here done.,-0.1027,0.074,0.087,0.839,negative,"On the Origin of Species By Means of Natural Selection / Or, the Preservation of Favoured Races in the Struggle for Life"
"I much regret that want of space prevents my having the satisfaction of acknowledging the generous assistance which I have received from very many naturalists, some of them personally unknown to me.",0.6124,0.24,0.077,0.683,positive,"On the Origin of Species By Means of Natural Selection / Or, the Preservation of Favoured Races in the Struggle for Life"
"I cannot, however, let this opportunity pass without expressing my deep obligations to Dr. Hooker, who for the last fifteen years has aided me in every possible way by his large stores of knowledge and his excellent judgment.",0.7876,0.166,0.0,0.834,positive,"On the Origin of Species By Means of Natural Selection / Or, the Preservation of Favoured Races in the Struggle for Life"
"In considering the Origin of Species, it is quite conceivable that a naturalist, reflecting on the mutual affinities of organic beings, on their embryological relations, their geographical distribution, geological succession, and other such facts, might come to the conclusion that each species had not been independently created, but had descended, like varieties, from other species.",0.5073,0.082,0.024,0.894,positive,"On the Origin of Species By Means of Natural Selection / Or, the Preservation of Favoured Races in the Struggle for Life"
"Nevertheless, such a conclusion, even if well founded, would be unsatisfactory, until it could be shown how the innumerable species inhabiting this world have been modified, so as to acquire that perfection of structure and coadaptation which most justly excites our admiration.",0.9132,0.255,0.0,0.745,positive,"On the Origin of Species By Means of Natural Selection / Or, the Preservation of Favoured Races in the Struggle for Life"
"Naturalists continually refer to external conditions, such as climate, food, etc., as the only possible cause of variation.",0.0,0.0,0.0,1.0,neutral,"On the Origin of Species By Means of Natural Selection / Or, the Preservation of Favoured Races in the Struggle for Life"
"In one very limited sense, as we shall hereafter see, this may be true; but it is preposterous to attribute to mere external conditions, the structure, for instance, of the woodpecker, with its feet, tail, beak, and tongue, so admirably adapted to catch insects under the bark of trees.",0.8196,0.146,0.029,0.825,positive,"On the Origin of Species By Means of Natural Selection / Or, the Preservation of Favoured Races in the Struggle for Life"
"In the case of the misseltoe, which draws its nourishment from certain trees, which has seeds that must be transported by certain birds, and which has flowers with separate sexes absolutely requiring the agency of certain insects to bring pollen from one flower to the other, it is equally preposterous to account for the structure of this parasite, with its relations to several distinct organic beings, by the effects of external conditions, or of habit, or of the volition of the plant itself.",0.6486,0.073,0.0,0.927,positive,"On the Origin of Species By Means of Natural Selection / Or, the Preservation of Favoured Races in the Struggle for Life"
"The author of the 'Vestiges of Creation' would, I presume, say that, after a certain unknown number of generations, some bird had given birth to a woodpecker, and some plant to the misseltoe, and that these had been produced perfect as we now see them; but this assumption seems to me to be no explanation, for it leaves the case of the coadaptations of organic beings to each other and to their physical conditions of life, untouched and unexplained.",0.2023,0.082,0.035,0.883,positive,"On the Origin of Species By Means of Natural Selection / Or, the Preservation of Favoured Races in the Struggle for Life"
"It is, therefore, of the highest importance to gain a clear insight into the means of modification and coadaptation.",0.8176,0.362,0.0,0.638,positive,"On the Origin of Species By Means of Natural Selection / Or, the Preservation of Favoured Races in the Struggle for Life"
At the commencement of my observations it seemed to me probable that a careful study of domesticated animals and of cultivated plants would offer the best chance of making out this obscure problem.,0.6249,0.203,0.07,0.727,positive,"On the Origin of Species By Means of Natural Selection / Or, the Preservation of Favoured Races in the Struggle for Life"
"Nor have I been disappointed; in this and in all other perplexing cases I have invariably found that our knowledge, imperfect though it be, of variation under domestication, afforded the best and safest clue.",0.7994,0.238,0.058,0.704,positive,"On the Origin of Species By Means of Natural Selection / Or, the Preservation of Favoured Races in the Struggle for Life"
"I may venture to express my conviction of the high value of such studies, although they have been very commonly neglected by naturalists.",-0.3134,0.092,0.141,0.767,negative,"On the Origin of Species By Means of Natural Selection / Or, the Preservation of Favoured Races in the Struggle for Life"
"From these considerations, I shall devote the first chapter of this Abstract to Variation under Domestication.",0.34,0.146,0.0,0.854,positive,"On the Origin of Species By Means of Natural Selection / Or, the Preservation of Favoured Races in the Struggle for Life"
"We shall thus see that a large amount of hereditary modification is at least possible, and, what is equally or more important, we shall see how great is the power of man in accumulating by his Selection successive slight variations.",0.807,0.187,0.0,0.813,positive,"On the Origin of Species By Means of Natural Selection / Or, the Preservation of Favoured Races in the Struggle for Life"
"I will then pass on to the variability of species in a state of nature; but I shall, unfortunately, be compelled to treat this subject far too briefly, as it can be treated properly only by giving long catalogues of facts.",0.5927,0.176,0.069,0.755,positive,"On the Origin of Species By Means of Natural Selection / Or, the Preservation of Favoured Races in the Struggle for Life"
"We shall, however, be enabled to discuss what circumstances are most favourable to variation.",0.0,0.0,0.0,1.0,neutral,"On the Origin of Species By Means of Natural Selection / Or, the Preservation of Favoured Races in the Struggle for Life"
"In the next chapter the Struggle for Existence amongst all organic beings throughout the world, which inevitably follows from their high geometrical powers of increase, will be treated of.",0.0,0.073,0.073,0.854,neutral,"On the Origin of Species By Means of Natural Selection / Or, the Preservation of Favoured Races in the Struggle for Life"
"This is the doctrine of Malthus, applied to the whole animal and vegetable kingdoms.",0.0,0.0,0.0,1.0,neutral,"On the Origin of Species By Means of Natural Selection / Or, the Preservation of Favoured Races in the Struggle for Life"
"As many more individuals of each species are born than can possibly survive; and as, consequently, there is a frequently recurring struggle for existence, it follows that any being, if it vary however slightly in any manner profitable to itself, under the complex and sometimes varying conditions of life, will have a better chance of surviving, and thus be naturally selected .",0.7717,0.151,0.035,0.814,positive,"On the Origin of Species By Means of Natural Selection / Or, the Preservation of Favoured Races in the Struggle for Life"
"From the strong principle of inheritance, any selected variety will tend to propagate its new and modified form.",0.5106,0.163,0.0,0.837,positive,"On the Origin of Species By Means of Natural Selection / Or, the Preservation of Favoured Races in the Struggle for Life"
This fundamental subject of Natural Selection will be treated at some length in the fourth chapter; and we shall then see how Natural Selection almost inevitably causes much Extinction of the less improved forms of life and induces what I have called Divergence of Character.,0.7787,0.16,0.0,0.84,positive,"On the Origin of Species By Means of Natural Selection / Or, the Preservation of Favoured Races in the Struggle for Life"
In the next chapter I shall discuss the complex and little known laws of variation and of correlation of growth.,0.3818,0.126,0.0,0.874,positive,"On the Origin of Species By Means of Natural Selection / Or, the Preservation of Favoured Races in the Struggle for Life"
"In the four succeeding chapters, the most apparent and gravest difficulties on the theory will be given: namely, first, the difficulties of transitions, or in understanding how a simple being or a simple organ can be changed and perfected into a highly developed being or elaborately constructed organ; secondly the subject of Instinct, or the mental powers of animals, thirdly, Hybridism, or the infertility of species and the fertility of varieties when intercrossed; and fourthly, the imperfection of the Geological Record.",0.235,0.079,0.08,0.84,positive,"On the Origin of Species By Means of Natural Selection / Or, the Preservation of Favoured Races in the Struggle for Life"
"In the next chapter I shall consider the geological succession of organic beings throughout time; in the eleventh and twelfth, their geographical distribution throughout space; in the thirteenth, their classification or mutual affinities, both when mature and in an embryonic condition.",0.5574,0.108,0.0,0.892,positive,"On the Origin of Species By Means of Natural Selection / Or, the Preservation of Favoured Races in the Struggle for Life"
"In the last chapter I shall give a brief recapitulation of the whole work, and a few concluding remarks.",0.0,0.0,0.0,1.0,neutral,"On the Origin of Species By Means of Natural Selection / Or, the Preservation of Favoured Races in the Struggle for Life"
"No one ought to feel surprise at much remaining as yet unexplained in regard to the origin of species and varieties, if he makes due allowance for our profound ignorance in regard to the mutual relations of all the beings which live around us.",-0.3818,0.044,0.098,0.858,negative,"On the Origin of Species By Means of Natural Selection / Or, the Preservation of Favoured Races in the Struggle for Life"
"Who can explain why one species ranges widely and is very numerous, and why another allied species has a narrow range and is rare?",0.0,0.0,0.0,1.0,neutral,"On the Origin of Species By Means of Natural Selection / Or, the Preservation of Favoured Races in the Struggle for Life"
"Yet these relations are of the highest importance, for they determine the present welfare, and, as I believe, the future success and modification of every inhabitant of this world.",0.7351,0.193,0.0,0.807,positive,"On the Origin of Species By Means of Natural Selection / Or, the Preservation of Favoured Races in the Struggle for Life"
Still less do we know of the mutual relations of the innumerable inhabitants of the world during the many past geological epochs in its history.,0.0,0.0,0.0,1.0,neutral,"On the Origin of Species By Means of Natural Selection / Or, the Preservation of Favoured Races in the Struggle for Life"
"Although much remains obscure, and will long remain obscure, I can entertain no doubt, after the most deliberate study and dispassionate judgment of which I am capable, that the view which most naturalists entertain, and which I formerly entertained--namely, that each species has been independently created--is erroneous.",-0.0772,0.137,0.142,0.721,negative,"On the Origin of Species By Means of Natural Selection / Or, the Preservation of Favoured Races in the Struggle for Life"
"I am fully convinced that species are not immutable; but that those belonging to what are called the same genera are lineal descendants of some other and generally extinct species, in the same manner as the acknowledged varieties of any one species are the descendants of that species.",0.2492,0.042,0.0,0.958,positive,"On the Origin of Species By Means of Natural Selection / Or, the Preservation of Favoured Races in the Struggle for Life"
"Furthermore, I am convinced that Natural Selection has been the main but not exclusive means of modification.",0.2605,0.198,0.086,0.716,positive,"On the Origin of Species By Means of Natural Selection / Or, the Preservation of Favoured Races in the Struggle for Life"
CHAPTER I.,0.0,0.0,0.0,1.0,neutral,"On the Origin of Species By Means of Natural Selection / Or, the Preservation of Favoured Races in the Struggle for Life"
VARIATION UNDER DOMESTICATION.,0.0,0.0,0.0,1.0,neutral,"On the Origin of Species By Means of Natural Selection / Or, the Preservation of Favoured Races in the Struggle for Life"
Causes of Variability.,0.0,0.0,0.0,1.0,neutral,"On the Origin of Species By Means of Natural Selection / Or, the Preservation of Favoured Races in the Struggle for Life"
Effects of Habit.,0.0,0.0,0.0,1.0,neutral,"On the Origin of Species By Means of Natural Selection / Or, the Preservation of Favoured Races in the Struggle for Life"
Correlation of Growth.,0.3818,0.565,0.0,0.435,positive,"On the Origin of Species By Means of Natural Selection / Or, the Preservation of Favoured Races in the Struggle for Life"
Inheritance.,0.0,0.0,0.0,1.0,neutral,"On the Origin of Species By Means of Natural Selection / Or, the Preservation of Favoured Races in the Struggle for Life"
Character of Domestic Varieties.,0.0,0.0,0.0,1.0,neutral,"On the Origin of Species By Means of Natural Selection / Or, the Preservation of Favoured Races in the Struggle for Life"
Difficulty of distinguishing between Varieties and Species.,-0.34,0.0,0.286,0.714,negative,"On the Origin of Species By Means of Natural Selection / Or, the Preservation of Favoured Races in the Struggle for Life"
Origin of Domestic Varieties from one or more Species.,0.0,0.0,0.0,1.0,neutral,"On the Origin of Species By Means of Natural Selection / Or, the Preservation of Favoured Races in the Struggle for Life"
"Domestic Pigeons, their Differences and Origin.",0.0,0.0,0.0,1.0,neutral,"On the Origin of Species By Means of Natural Selection / Or, the Preservation of Favoured Races in the Struggle for Life"
"Principle of Selection anciently followed, its Effects.",0.0,0.0,0.0,1.0,neutral,"On the Origin of Species By Means of Natural Selection / Or, the Preservation of Favoured Races in the Struggle for Life"
Methodical and Unconscious Selection.,0.1531,0.348,0.0,0.652,positive,"On the Origin of Species By Means of Natural Selection / Or, the Preservation of Favoured Races in the Struggle for Life"
Unknown Origin of our Domestic Productions.,0.0,0.0,0.0,1.0,neutral,"On the Origin of Species By Means of Natural Selection / Or, the Preservation of Favoured Races in the Struggle for Life"
Circumstances favourable to Man's power of Selection.,0.0,0.0,0.0,1.0,neutral,"On the Origin of Species By Means of Natural Selection / Or, the Preservation of Favoured Races in the Struggle for Life"
"When we look to the individuals of the same variety or sub-variety of our older cultivated plants and animals, one of the first points which strikes us, is, that they generally differ much more from each other, than do the individuals of any one species or variety in a state of nature.",-0.3612,0.0,0.048,0.952,negative,"On the Origin of Species By Means of Natural Selection / Or, the Preservation of Favoured Races in the Struggle for Life"
"When we reflect on the vast diversity of the plants and animals which have been cultivated, and which have varied during all ages under the most different climates and treatment, I think we are driven to conclude that this greater variability is simply due to our domestic productions having been raised under conditions of life not so uniform as, and somewhat different from, those to which the parent-species have been exposed under nature.",0.3767,0.039,0.018,0.944,positive,"On the Origin of Species By Means of Natural Selection / Or, the Preservation of Favoured Races in the Struggle for Life"
"There is, also, I think, some probability in the view propounded by Andrew Knight, that this variability may be partly connected with excess of food.",0.0,0.0,0.0,1.0,neutral,"On the Origin of Species By Means of Natural Selection / Or, the Preservation of Favoured Races in the Struggle for Life"
"It seems pretty clear that organic beings must be exposed during several generations to the new conditions of life to cause any appreciable amount of variation; and that when the organisation has once begun to vary, it generally continues to vary for many generations.",0.6705,0.121,0.027,0.852,positive,"On the Origin of Species By Means of Natural Selection / Or, the Preservation of Favoured Races in the Struggle for Life"
No case is on record of a variable being ceasing to be variable under cultivation.,-0.296,0.0,0.145,0.855,negative,"On the Origin of Species By Means of Natural Selection / Or, the Preservation of Favoured Races in the Struggle for Life"
"Our oldest cultivated plants, such as wheat, still often yield new varieties: our oldest domesticated animals are still capable of rapid improvement or modification.",0.6808,0.203,0.0,0.797,positive,"On the Origin of Species By Means of Natural Selection / Or, the Preservation of Favoured Races in the Struggle for Life"
"It has been disputed at what period of life the causes of variability, whatever they may be, generally act; whether during the early or late period of development of the embryo, or at the instant of conception.",-0.34,0.0,0.062,0.938,negative,"On the Origin of Species By Means of Natural Selection / Or, the Preservation of Favoured Races in the Struggle for Life"
Geoffroy St. Hilaire's experiments show that unnatural treatment of the embryo causes monstrosities; and monstrosities cannot be separated by any clear line of distinction from mere variations.,0.3818,0.091,0.0,0.909,positive,"On the Origin of Species By Means of Natural Selection / Or, the Preservation of Favoured Races in the Struggle for Life"
But I am strongly inclined to suspect that the most frequent cause of variability may be attributed to the male and female reproductive elements having been affected prior to the act of conception.,-0.2617,0.073,0.129,0.798,negative,"On the Origin of Species By Means of Natural Selection / Or, the Preservation of Favoured Races in the Struggle for Life"
"Several reasons make me believe in this; but the chief one is the remarkable effect which confinement or cultivation has on the functions of the reproductive system; this system appearing to be far more susceptible than any other part of the organisation, to the action of any change in the conditions of life.",0.7096,0.086,0.0,0.914,positive,"On the Origin of Species By Means of Natural Selection / Or, the Preservation of Favoured Races in the Struggle for Life"
"Nothing is more easy than to tame an animal, and few things more difficult than to get it to breed freely under confinement, even in the many cases when the male and female unite.",-0.3645,0.074,0.138,0.788,negative,"On the Origin of Species By Means of Natural Selection / Or, the Preservation of Favoured Races in the Struggle for Life"
"How many animals there are which will not breed, though living long under not very close confinement in their native country!",0.0,0.0,0.0,1.0,neutral,"On the Origin of Species By Means of Natural Selection / Or, the Preservation of Favoured Races in the Struggle for Life"
"This is generally attributed to vitiated instincts; but how many cultivated plants display the utmost vigour, and yet rarely or never seed!",0.3903,0.112,0.0,0.888,positive,"On the Origin of Species By Means of Natural Selection / Or, the Preservation of Favoured Races in the Struggle for Life"
"In some few such cases it has been found out that very trifling changes, such as a little more or less water at some particular period of growth, will determine whether or not the plant sets a seed.",0.3818,0.069,0.0,0.931,positive,"On the Origin of Species By Means of Natural Selection / Or, the Preservation of Favoured Races in the Struggle for Life"
"I cannot here enter on the copious details which I have collected on this curious subject; but to show how singular the laws are which determine the reproduction of animals under confinement, I may just mention that carnivorous animals, even from the tropics, breed in this country pretty freely under confinement, with the exception of the plantigrades or bear family; whereas, carnivorous birds, with the rarest exceptions, hardly ever lay fertile eggs.",0.8739,0.131,0.0,0.869,positive,"On the Origin of Species By Means of Natural Selection / Or, the Preservation of Favoured Races in the Struggle for Life"
"Many exotic plants have pollen utterly worthless, in the same exact condition as in the most sterile hybrids.",-0.4927,0.0,0.158,0.842,negative,"On the Origin of Species By Means of Natural Selection / Or, the Preservation of Favoured Races in the Struggle for Life"
"When, on the one hand, we see domesticated animals and plants, though often weak and sickly, yet breeding quite freely under confinement; and when, on the other hand, we see individuals, though taken young from a state of nature, perfectly tamed, long-lived, and healthy (of which I could give numerous instances), yet having their reproductive system so seriously affected by unperceived causes as to fail in acting, we need not be surprised at this system, when it does act under confinement, acting not quite regularly, and producing offspring not perfectly like their parents or variable.",0.8554,0.178,0.123,0.698,positive,"On the Origin of Species By Means of Natural Selection / Or, the Preservation of Favoured Races in the Struggle for Life"
Sterility has been said to be the bane of horticulture; but on this view we owe variability to the same cause which produces sterility; and variability is the source of all the choicest productions of the garden.,0.0,0.0,0.0,1.0,neutral,"On the Origin of Species By Means of Natural Selection / Or, the Preservation of Favoured Races in the Struggle for Life"
"I may add, that as some organisms will breed most freely under the most unnatural conditions (for instance, the rabbit and ferret kept in hutches), showing that their reproductive system has not been thus affected; so will some animals and plants withstand domestication or cultivation, and vary very slightly--perhaps hardly more than in a state of nature.",0.5628,0.08,0.0,0.92,positive,"On the Origin of Species By Means of Natural Selection / Or, the Preservation of Favoured Races in the Struggle for Life"
