sentence,compound,positive,negative,neutral,label,title
After this promotion a rapidly-increasing prosperity came upon Jane's young man.,0.0,0.0,0.0,1.0,neutral,"The Country of the Blind, and Other Stories"
One day we learned that Mr. Maynard had given William a book.,0.0,0.0,0.0,1.0,neutral,"The Country of the Blind, and Other Stories"
"""'Smiles' 'Elp Yourself,' it's called,"" said Jane; ""but it ain't comic.",0.0,0.0,0.0,1.0,neutral,"The Country of the Blind, and Other Stories"
"It tells you how to get on in the world, and some what William read to me was lovely , ma'am.""",0.5859,0.167,0.0,0.833,positive,"The Country of the Blind, and Other Stories"
"Euphemia told me of this, laughing, and then she became suddenly grave.",0.2846,0.229,0.159,0.612,positive,"The Country of the Blind, and Other Stories"
"""Do you know, dear,"" she said, ""Jane said one thing I did not like.",-0.2755,0.0,0.15,0.85,negative,"The Country of the Blind, and Other Stories"
"She had been quiet for a minute, and then she suddenly remarked, 'William is a lot above me, ma'am, ain't he?'""",0.0,0.0,0.0,1.0,neutral,"The Country of the Blind, and Other Stories"
"""I don't see anything in that,"" I said, though later my eyes were to be opened.",0.0,0.0,0.0,1.0,neutral,"The Country of the Blind, and Other Stories"
One Sunday afternoon about that time I was sitting at my writing-desk-- possibly I was reading a good book--when a something went by the window.,0.4404,0.127,0.0,0.873,positive,"The Country of the Blind, and Other Stories"
"I heard a startled exclamation behind me, and saw Euphemia with her hands clasped together and her eyes dilated.",-0.1779,0.0,0.096,0.904,negative,"The Country of the Blind, and Other Stories"
"""George,"" she said in an awe-stricken whisper, ""did you see?""",0.0,0.0,0.0,1.0,neutral,"The Country of the Blind, and Other Stories"
"Then we both spoke to one another at the same moment, slowly and solemnly: "" A silk hat!",0.2714,0.122,0.0,0.878,positive,"The Country of the Blind, and Other Stories"
Yellow gloves!,0.0,0.0,0.0,1.0,neutral,"The Country of the Blind, and Other Stories"
"A new umbrella! """,0.0,0.0,0.0,1.0,neutral,"The Country of the Blind, and Other Stories"
"""It may be my fancy, dear,"" said Euphemia; ""but his tie was very like yours.",0.5704,0.209,0.0,0.791,positive,"The Country of the Blind, and Other Stories"
I believe Jane keeps him in ties.,0.0,0.0,0.0,1.0,neutral,"The Country of the Blind, and Other Stories"
"She told me a little while ago, in a way that implied volumes about the rest of your costume, 'The master do wear pretty ties, ma'am.'",0.4939,0.122,0.0,0.878,positive,"The Country of the Blind, and Other Stories"
"And he echoes all your novelties.""",0.0,0.0,0.0,1.0,neutral,"The Country of the Blind, and Other Stories"
The young couple passed our window again on their way to their customary walk.,0.0,0.0,0.0,1.0,neutral,"The Country of the Blind, and Other Stories"
They were arm in arm.,0.0,0.0,0.0,1.0,neutral,"The Country of the Blind, and Other Stories"
"Jane looked exquisitely proud, happy, and uncomfortable, with new white cotton gloves, and William, in the silk hat, singularly genteel!",0.6696,0.266,0.097,0.637,positive,"The Country of the Blind, and Other Stories"
That was the culmination of Jane's happiness.,0.5574,0.375,0.0,0.625,positive,"The Country of the Blind, and Other Stories"
"When she returned, ""Mr. Maynard has been talking to William, ma'am,"" she said, ""and he is to serve customers, just like the young shop gentlemen, during the next sale.",0.3612,0.082,0.0,0.918,positive,"The Country of the Blind, and Other Stories"
"And if he gets on, he is to be made an assistant, ma'am, at the first opportunity.",0.4215,0.149,0.0,0.851,positive,"The Country of the Blind, and Other Stories"
"He has got to be as gentlemanly as he can, ma'am; and if he ain't, ma'am, he says it won't be for want of trying.",-0.0572,0.0,0.048,0.952,negative,"The Country of the Blind, and Other Stories"
"Mr. Maynard has took a great fancy to him.""",0.6249,0.369,0.0,0.631,positive,"The Country of the Blind, and Other Stories"
"""He is getting on, Jane,"" said my wife.",0.0,0.0,0.0,1.0,neutral,"The Country of the Blind, and Other Stories"
"""Yes, ma'am,"" said Jane thoughtfully; ""he is getting on.""",0.4019,0.252,0.0,0.748,positive,"The Country of the Blind, and Other Stories"
And she sighed.,0.0,0.0,0.0,1.0,neutral,"The Country of the Blind, and Other Stories"
That next Sunday as I drank my tea I interrogated my wife.,-0.3818,0.0,0.224,0.776,negative,"The Country of the Blind, and Other Stories"
"""How is this Sunday different from all other Sundays, little woman?",0.0,0.0,0.0,1.0,neutral,"The Country of the Blind, and Other Stories"
What has happened?,0.0,0.0,0.0,1.0,neutral,"The Country of the Blind, and Other Stories"
"Have you altered the curtains, or re-arranged the furniture, or where is the indefinable difference of it?",0.0,0.0,0.0,1.0,neutral,"The Country of the Blind, and Other Stories"
Are you wearing your hair in a new way without warning me?,0.2584,0.169,0.0,0.831,positive,"The Country of the Blind, and Other Stories"
"I perceive a change clearly, and I cannot for the life of me say what it is.""",0.4019,0.172,0.0,0.828,positive,"The Country of the Blind, and Other Stories"
"Then my wife answered in her most tragic voice, ""George,"" she said, ""that William has not come near the place to-day!",-0.5551,0.0,0.152,0.848,negative,"The Country of the Blind, and Other Stories"
"And Jane is crying her heart out upstairs.""",-0.4767,0.0,0.307,0.693,negative,"The Country of the Blind, and Other Stories"
There followed a period of silence.,0.0,0.0,0.0,1.0,neutral,"The Country of the Blind, and Other Stories"
"Jane, as I have said, stopped singing about the house, and began to care for our brittle possessions, which struck my wife as being a very sad sign indeed.",-0.4754,0.096,0.218,0.687,negative,"The Country of the Blind, and Other Stories"
"The next Sunday, and the next, Jane asked to go out, ""to walk with William,"" and my wife, who never attempts to extort confidences, gave her permission, and asked no questions.",-0.296,0.0,0.068,0.932,negative,"The Country of the Blind, and Other Stories"
On each occasion Jane came back looking flushed and very determined.,0.4005,0.212,0.0,0.788,positive,"The Country of the Blind, and Other Stories"
At last one day she became communicative.,0.0,0.0,0.0,1.0,neutral,"The Country of the Blind, and Other Stories"
"""William is being led away,"" she remarked abruptly, with a catching of the breath, apropos of tablecloths.",0.0,0.0,0.0,1.0,neutral,"The Country of the Blind, and Other Stories"
"""Yes, m'm.",0.0,0.0,0.0,1.0,neutral,"The Country of the Blind, and Other Stories"
"She is a milliner, and she can play on the piano.""",0.34,0.211,0.0,0.789,positive,"The Country of the Blind, and Other Stories"
"""I thought,"" said my wife, ""that you went out with him on Sunday.""",0.0,0.0,0.0,1.0,neutral,"The Country of the Blind, and Other Stories"
"""Not out with him, m'm--after him.",0.0,0.0,0.0,1.0,neutral,"The Country of the Blind, and Other Stories"
"I walked along by the side of them, and told her he was engaged to me.""",0.4019,0.162,0.0,0.838,positive,"The Country of the Blind, and Other Stories"
"""Dear me, Jane, did you?",0.3818,0.394,0.0,0.606,positive,"The Country of the Blind, and Other Stories"
"What did they do?""",0.0,0.0,0.0,1.0,neutral,"The Country of the Blind, and Other Stories"
"""Took no more notice of me than if I was dirt.",-0.5574,0.0,0.365,0.635,negative,"The Country of the Blind, and Other Stories"
"So I told her she should suffer for it.""",-0.5423,0.0,0.333,0.667,negative,"The Country of the Blind, and Other Stories"
"""It could not have been a very agreeable walk, Jane.""",0.4754,0.279,0.0,0.721,positive,"The Country of the Blind, and Other Stories"
"""Not for no parties, ma'am.""",-0.0951,0.264,0.316,0.42,negative,"The Country of the Blind, and Other Stories"
"""I wish,"" said Jane, ""I could play the piano, ma'am.",0.34,0.211,0.0,0.789,positive,"The Country of the Blind, and Other Stories"
"But anyhow, I don't mean to let her get him away from me.",0.0,0.0,0.0,1.0,neutral,"The Country of the Blind, and Other Stories"
"She's older than him, and her hair ain't gold to the roots, ma'am.""",0.0,0.0,0.0,1.0,neutral,"The Country of the Blind, and Other Stories"
It was on the August Bank Holiday that the crisis came.,-0.34,0.171,0.259,0.57,negative,"The Country of the Blind, and Other Stories"
"We do not clearly know the details of the fray, but only such fragments as poor Jane let fall.",-0.6984,0.0,0.254,0.746,negative,"The Country of the Blind, and Other Stories"
"She came home dusty, excited, and with her heart hot within her.",0.34,0.179,0.0,0.821,positive,"The Country of the Blind, and Other Stories"
"The milliner's mother, the milliner, and William had made a party to the Art Museum at South Kensington, I think.",0.4019,0.137,0.0,0.863,positive,"The Country of the Blind, and Other Stories"
"Anyhow, Jane had calmly but firmly accosted them somewhere in the streets, and asserted her right to what, in spite of the consensus of literature, she held to be her inalienable property.",-0.6059,0.046,0.127,0.828,negative,"The Country of the Blind, and Other Stories"
"She did, I think, go so far as to lay hands on him.",0.0,0.0,0.0,1.0,neutral,"The Country of the Blind, and Other Stories"
They dealt with her in a crushingly superior way.,0.5423,0.333,0.0,0.667,positive,"The Country of the Blind, and Other Stories"
"They ""called a cab.""",0.0,0.0,0.0,1.0,neutral,"The Country of the Blind, and Other Stories"
"There was a ""scene,"" William being pulled away into the four-wheeler by his future wife and mother-in-law from the reluctant hands of our discarded Jane.",-0.5267,0.0,0.167,0.833,negative,"The Country of the Blind, and Other Stories"
"There were threats of giving her ""in charge.""",-0.1027,0.214,0.25,0.536,negative,"The Country of the Blind, and Other Stories"
"""My poor Jane!""",-0.5255,0.0,0.629,0.371,negative,"The Country of the Blind, and Other Stories"
"said my wife, mincing veal as though she was mincing William.",0.0,0.0,0.0,1.0,neutral,"The Country of the Blind, and Other Stories"
"""It's a shame of them.",-0.4767,0.0,0.508,0.492,negative,"The Country of the Blind, and Other Stories"
I would think no more of him.,-0.296,0.0,0.306,0.694,negative,"The Country of the Blind, and Other Stories"
"He is not worthy of you.""",-0.3412,0.0,0.325,0.675,negative,"The Country of the Blind, and Other Stories"
"""No, m'm,"" said Jane.",0.0,0.0,0.0,1.0,neutral,"The Country of the Blind, and Other Stories"
"""He is weak.",-0.4404,0.0,0.592,0.408,negative,"The Country of the Blind, and Other Stories"
"""But it's that woman has done it,"" said Jane.",0.0,0.0,0.0,1.0,neutral,"The Country of the Blind, and Other Stories"
"She was never known to bring herself to pronounce ""that woman's"" name or to admit her girlishness.",0.2023,0.101,0.0,0.899,positive,"The Country of the Blind, and Other Stories"
"""I can't think what minds some women must have--to try and get a girl's young man away from her.",0.0,0.0,0.0,1.0,neutral,"The Country of the Blind, and Other Stories"
"But there, it only hurts to talk about it,"" said Jane.",-0.631,0.0,0.293,0.707,negative,"The Country of the Blind, and Other Stories"
Thereafter our house rested from William.,0.0,0.0,0.0,1.0,neutral,"The Country of the Blind, and Other Stories"
"But there was something in the manner of Jane's scrubbing the front doorstep or sweeping out the rooms, a certain viciousness, that persuaded me that the story had not yet ended.",-0.4497,0.075,0.13,0.794,negative,"The Country of the Blind, and Other Stories"
"""Please, m'm, may I go and see a wedding tomorrow?""",0.0,0.0,0.0,1.0,neutral,"The Country of the Blind, and Other Stories"
said Jane one day.,0.0,0.0,0.0,1.0,neutral,"The Country of the Blind, and Other Stories"
My wife knew by instinct whose wedding.,0.0,0.0,0.0,1.0,neutral,"The Country of the Blind, and Other Stories"
"""Do you think it is wise, Jane?""",0.4767,0.341,0.0,0.659,positive,"The Country of the Blind, and Other Stories"
she said.,0.0,0.0,0.0,1.0,neutral,"The Country of the Blind, and Other Stories"
"""I would like to see the last of him,"" said Jane.",0.3612,0.2,0.0,0.8,positive,"The Country of the Blind, and Other Stories"
"""My dear,"" said my wife, fluttering into my room about twenty minutes after Jane had started, ""Jane has been to the boot-hole and taken all the left-off boots and shoes, and gone off to the wedding with them in a bag.",0.0,0.0,0.0,1.0,neutral,"The Country of the Blind, and Other Stories"
"Surely she cannot mean--"" ""Jane,"" I said, ""is developing character.",0.4404,0.266,0.0,0.734,positive,"The Country of the Blind, and Other Stories"
"Let us hope for the best.""",0.4404,0.367,0.0,0.633,positive,"The Country of the Blind, and Other Stories"
"Jane came back with a pale, hard face.",-0.1027,0.0,0.189,0.811,negative,"The Country of the Blind, and Other Stories"
"All the boots seemed to be still in her bag, at which my wife heaved a premature sigh of relief.",0.4939,0.198,0.0,0.802,positive,"The Country of the Blind, and Other Stories"
We heard her go upstairs and replace the boots with considerable emphasis.,0.0,0.0,0.0,1.0,neutral,"The Country of the Blind, and Other Stories"
"""Quite a crowd at the wedding, ma'am,"" she said presently, in a purely conversational style, sitting in our little kitchen, and scrubbing the potatoes; ""and such a lovely day for them.""",0.5859,0.123,0.0,0.877,positive,"The Country of the Blind, and Other Stories"
"She proceeded to numerous other details, clearly avoiding some cardinal incident.",0.0772,0.191,0.17,0.638,positive,"The Country of the Blind, and Other Stories"
"""It was all extremely respectable and nice, ma'am; but her father didn't wear a black coat, and looked quite out of place, ma'am.",0.4816,0.171,0.0,0.829,positive,"The Country of the Blind, and Other Stories"
"Mr. Piddingquirk--"" "" Who ?""",0.0,0.0,0.0,1.0,neutral,"The Country of the Blind, and Other Stories"
"""Mr. Piddingquirk--William that was, ma'am--had white gloves, and a coat like a clergyman, and a lovely chrysanthemum.",0.743,0.344,0.0,0.656,positive,"The Country of the Blind, and Other Stories"
"He looked so nice, ma'am.",0.5598,0.475,0.0,0.525,positive,"The Country of the Blind, and Other Stories"
"And there was red carpet down, just like for gentlefolks.",0.3612,0.217,0.0,0.783,positive,"The Country of the Blind, and Other Stories"
"And they say he gave the clerk four shillings, ma'am.",0.0,0.0,0.0,1.0,neutral,"The Country of the Blind, and Other Stories"
It was a real kerridge they had--not a fly.,0.0,0.0,0.0,1.0,neutral,"The Country of the Blind, and Other Stories"
"When they came out of church there was rice-throwing, and her two little sisters dropping dead flowers.",-0.617,0.0,0.201,0.799,negative,"The Country of the Blind, and Other Stories"
"And someone threw a slipper, and then I threw a boot--"" ""Threw a boot , Jane!""",0.0,0.0,0.0,1.0,neutral,"The Country of the Blind, and Other Stories"
"""Yes, ma'am.",0.0,0.0,0.0,1.0,neutral,"The Country of the Blind, and Other Stories"
Aimed at her.,0.0,0.0,0.0,1.0,neutral,"The Country of the Blind, and Other Stories"
But it hit him .,0.0,0.0,0.0,1.0,neutral,"The Country of the Blind, and Other Stories"
"Yes, ma'am, hard.",0.3182,0.529,0.275,0.196,positive,"The Country of the Blind, and Other Stories"
"Gev him a black eye, I should think.",0.0,0.0,0.0,1.0,neutral,"The Country of the Blind, and Other Stories"
I only threw that one.,0.0,0.0,0.0,1.0,neutral,"The Country of the Blind, and Other Stories"
I hadn't the heart to try again.,0.0,0.0,0.0,1.0,neutral,"The Country of the Blind, and Other Stories"
"All the little boys cheered when it hit him.""",0.4627,0.274,0.0,0.726,positive,"The Country of the Blind, and Other Stories"
"After an interval--""I am sorry the boot hit him .""",-0.0772,0.0,0.126,0.874,negative,"The Country of the Blind, and Other Stories"
Another pause.,0.0,0.0,0.0,1.0,neutral,"The Country of the Blind, and Other Stories"
The potatoes were being scrubbed violently.,-0.5859,0.0,0.432,0.568,negative,"The Country of the Blind, and Other Stories"
"""He always was a bit above me, you know, ma'am.",0.0,0.0,0.0,1.0,neutral,"The Country of the Blind, and Other Stories"
"And he was led away.""",0.0,0.0,0.0,1.0,neutral,"The Country of the Blind, and Other Stories"
The potatoes were more than finished.,0.0,0.0,0.0,1.0,neutral,"The Country of the Blind, and Other Stories"
"Jane rose sharply with a sigh, and rapped the basin down on the table.",0.0258,0.084,0.0,0.916,neutral,"The Country of the Blind, and Other Stories"
"""I don't care,"" she said.",0.0,0.0,0.0,1.0,neutral,"The Country of the Blind, and Other Stories"
"""I don't care a rap.",-0.3875,0.0,0.467,0.533,negative,"The Country of the Blind, and Other Stories"
He will find out his mistake yet.,-0.34,0.0,0.286,0.714,negative,"The Country of the Blind, and Other Stories"
It serves me right.,0.0,0.0,0.0,1.0,neutral,"The Country of the Blind, and Other Stories"
I was stuck up about him.,-0.25,0.0,0.333,0.667,negative,"The Country of the Blind, and Other Stories"
I ought not to have looked so high.,0.0,0.0,0.0,1.0,neutral,"The Country of the Blind, and Other Stories"
"And I am glad things are as things are.""",0.4588,0.3,0.0,0.7,positive,"The Country of the Blind, and Other Stories"
"My wife was in the kitchen, seeing to the higher cookery.",0.0,0.0,0.0,1.0,neutral,"The Country of the Blind, and Other Stories"
"After the confession of the boot-throwing, she must have watched poor Jane fuming with a certain dismay in those brown eyes of hers.",-0.8176,0.071,0.323,0.606,negative,"The Country of the Blind, and Other Stories"
"But I imagine they softened again very quickly, and then Jane's must have met them.",0.0,0.0,0.0,1.0,neutral,"The Country of the Blind, and Other Stories"
"""Oh, ma'am,"" said Jane, with an astonishing change of note, ""think of all that might have been!",0.0,0.0,0.0,1.0,neutral,"The Country of the Blind, and Other Stories"
"Oh, ma'am, I could have been so happy!",0.7213,0.456,0.0,0.544,positive,"The Country of the Blind, and Other Stories"
"I ought to have known, but I didn't know...You're very kind to let me talk to you, ma'am...for it's hard on me, ma'am...it's har-r-r-r-d--"" And I gather that Euphemia so far forgot herself as to let Jane sob out some of the fullness of her heart on a sympathetic shoulder.",-0.3898,0.082,0.148,0.77,negative,"The Country of the Blind, and Other Stories"
"My Euphemia, thank Heaven, has never properly grasped the importance of ""keeping up her position.""",0.8074,0.409,0.0,0.591,positive,"The Country of the Blind, and Other Stories"
"And since that fit of weeping, much of the accent of bitterness has gone out of Jane's scrubbing and brush work.",-0.4767,0.096,0.215,0.69,negative,"The Country of the Blind, and Other Stories"
"Indeed, something passed the other day with the butcher-boy--but that scarcely belongs to this story.",0.0,0.0,0.0,1.0,neutral,"The Country of the Blind, and Other Stories"
"However, Jane is young still, and time and change are at work with her.",0.0,0.0,0.0,1.0,neutral,"The Country of the Blind, and Other Stories"
"We all have our sorrows, but I do not believe very much in the existence of sorrows that never heal.",-0.6369,0.0,0.234,0.766,negative,"The Country of the Blind, and Other Stories"
II.,0.0,0.0,0.0,1.0,neutral,"The Country of the Blind, and Other Stories"
-- THE CONE.,0.0,0.0,0.0,1.0,neutral,"The Country of the Blind, and Other Stories"
"The night was hot and overcast, the sky red-rimmed with the lingering sunset of midsummer.",0.0,0.0,0.0,1.0,neutral,"The Country of the Blind, and Other Stories"
"They sat at the open window, trying to fancy the air was fresher there.",0.0,0.0,0.0,1.0,neutral,"The Country of the Blind, and Other Stories"
"The trees and shrubs of the garden stood stiff and dark; beyond in the roadway a gas-lamp burnt, bright orange against the hazy blue of the evening.",0.4404,0.104,0.0,0.896,positive,"The Country of the Blind, and Other Stories"
Farther were the three lights of the railway signal against the lowering sky.,-0.25,0.0,0.143,0.857,negative,"The Country of the Blind, and Other Stories"
The man and woman spoke to one another in low tones.,-0.2732,0.0,0.174,0.826,negative,"The Country of the Blind, and Other Stories"
"""He does not suspect?""",0.0,0.0,0.0,1.0,neutral,"The Country of the Blind, and Other Stories"
"said the man, a little nervously.",-0.079,0.0,0.246,0.754,negative,"The Country of the Blind, and Other Stories"
"""Not he,"" she said peevishly, as though that too irritated her.",-0.4588,0.0,0.231,0.769,negative,"The Country of the Blind, and Other Stories"
"""He thinks of nothing but the works and the prices of fuel.",0.0,0.0,0.0,1.0,neutral,"The Country of the Blind, and Other Stories"
"He has no imagination, no poetry.""",-0.5267,0.0,0.524,0.476,negative,"The Country of the Blind, and Other Stories"
"""None of these men of iron have,"" he said sententiously.",0.0,0.0,0.0,1.0,neutral,"The Country of the Blind, and Other Stories"
"""They have no hearts.""",-0.296,0.0,0.423,0.577,negative,"The Country of the Blind, and Other Stories"
""" He has not,"" she said.",0.0,0.0,0.0,1.0,neutral,"The Country of the Blind, and Other Stories"
She turned her discontented face towards the window.,-0.4215,0.0,0.286,0.714,negative,"The Country of the Blind, and Other Stories"
The distant sound of a roaring and rushing drew nearer and grew in volume; the house quivered; one heard the metallic rattle of the tender.,0.0,0.0,0.0,1.0,neutral,"The Country of the Blind, and Other Stories"
"As the train passed, there was a glare of light above the cutting and a driving tumult of smoke; one, two, three, four, five, six, seven, eight black oblongs--eight trucks--passed across the dim grey of the embankment, and were suddenly extinguished one by one in the throat of the tunnel, which, with the last, seemed to swallow down train, smoke, and sound in one abrupt gulp.",-0.0772,0.019,0.023,0.958,negative,"The Country of the Blind, and Other Stories"
"""This country was all fresh and beautiful once,"" he said; ""and now--it is Gehenna.",0.7351,0.341,0.0,0.659,positive,"The Country of the Blind, and Other Stories"
Down that way--nothing but pot-banks and chimneys belching fire and dust into the face of heaven...But what does it matter?,-0.4497,0.052,0.139,0.809,negative,"The Country of the Blind, and Other Stories"
"An end comes, an end to all this cruelty...",0.0,0.0,0.0,1.0,neutral,"The Country of the Blind, and Other Stories"
"To-morrow.""",0.0,0.0,0.0,1.0,neutral,"The Country of the Blind, and Other Stories"
"He spoke the last word in a whisper. """,0.0,0.0,0.0,1.0,neutral,"The Country of the Blind, and Other Stories"
"To-morrow,"" she said, speaking in a whisper too, and still staring out of the window.",0.0,0.0,0.0,1.0,neutral,"The Country of the Blind, and Other Stories"
"""Dear!""",0.0,0.0,0.0,1.0,neutral,"The Country of the Blind, and Other Stories"
"he said, putting his hand on hers.",0.4939,0.348,0.0,0.652,positive,"The Country of the Blind, and Other Stories"
"She turned with a start, and their eyes searched one another's.",0.0,0.0,0.0,1.0,neutral,"The Country of the Blind, and Other Stories"
Hers softened to his gaze.,0.0,0.0,0.0,1.0,neutral,"The Country of the Blind, and Other Stories"
"""My dear one!""",0.4389,0.591,0.0,0.409,positive,"The Country of the Blind, and Other Stories"
"she said, and then: ""It seems so strange--that you should have come into my life like this--to open--"" She paused.",0.3612,0.116,0.0,0.884,positive,"The Country of the Blind, and Other Stories"
"""To open?""",0.0,0.0,0.0,1.0,neutral,"The Country of the Blind, and Other Stories"
he said.,0.0,0.0,0.0,1.0,neutral,"The Country of the Blind, and Other Stories"
"""All this wonderful world""--she hesitated, and spoke still more softly-- ""this world of love to me.""",0.765,0.341,0.099,0.56,positive,"The Country of the Blind, and Other Stories"
Then suddenly the door clicked and closed.,0.0,0.0,0.0,1.0,neutral,"The Country of the Blind, and Other Stories"
"They turned their heads, and he started violently back.",-0.5859,0.0,0.322,0.678,negative,"The Country of the Blind, and Other Stories"
In the shadow of the room stood a great shadowy figure-silent.,0.6249,0.313,0.0,0.687,positive,"The Country of the Blind, and Other Stories"
"They saw the face dimly in the half-light, with unexpressive dark patches under the pent-house brows.",0.0,0.0,0.0,1.0,neutral,"The Country of the Blind, and Other Stories"
Every muscle in Raut's body suddenly became tense.,-0.34,0.0,0.255,0.745,negative,"The Country of the Blind, and Other Stories"
When could the door have opened?,0.0,0.0,0.0,1.0,neutral,"The Country of the Blind, and Other Stories"
What had he heard?,0.0,0.0,0.0,1.0,neutral,"The Country of the Blind, and Other Stories"
Had he heard all?,0.0,0.0,0.0,1.0,neutral,"The Country of the Blind, and Other Stories"
What had he seen?,0.0,0.0,0.0,1.0,neutral,"The Country of the Blind, and Other Stories"
A tumult of questions.,0.0,0.0,0.0,1.0,neutral,"The Country of the Blind, and Other Stories"
"The new-comer's voice came at last, after a pause that seemed interminable.",0.0,0.0,0.0,1.0,neutral,"The Country of the Blind, and Other Stories"
"""Well?""",0.0,0.0,0.0,1.0,neutral,"The Country of the Blind, and Other Stories"
he said.,0.0,0.0,0.0,1.0,neutral,"The Country of the Blind, and Other Stories"
"""I was afraid I had missed you, Horrocks,"" said the man at the window, gripping the window-ledge with his hand.",0.25,0.143,0.098,0.759,positive,"The Country of the Blind, and Other Stories"
His voice was unsteady.,0.0,0.0,0.0,1.0,neutral,"The Country of the Blind, and Other Stories"
The clumsy figure of Horrocks came forward out of the shadow.,0.0,0.0,0.0,1.0,neutral,"The Country of the Blind, and Other Stories"
He made no answer to Raut's remark.,-0.296,0.0,0.268,0.732,negative,"The Country of the Blind, and Other Stories"
For a moment he stood above them.,0.0,0.0,0.0,1.0,neutral,"The Country of the Blind, and Other Stories"
The woman's heart was cold within her.,0.0,0.0,0.0,1.0,neutral,"The Country of the Blind, and Other Stories"
"""I told Mr. Raut it was just possible you might come back,"" she said in a voice that never quivered.",0.0,0.0,0.0,1.0,neutral,"The Country of the Blind, and Other Stories"
"Horrocks, still silent, sat down abruptly in the chair by her little work-table.",0.0,0.0,0.0,1.0,neutral,"The Country of the Blind, and Other Stories"
His big hands were clenched; one saw now the fire of his eyes under the shadow of his brows.,-0.34,0.0,0.118,0.882,negative,"The Country of the Blind, and Other Stories"
He was trying to get his breath.,0.0,0.0,0.0,1.0,neutral,"The Country of the Blind, and Other Stories"
"His eyes went from the woman he had trusted to the friend he had trusted, and then back to the woman.",0.8555,0.343,0.0,0.657,positive,"The Country of the Blind, and Other Stories"
By this time and for the moment all three half understood one another.,0.0,0.0,0.0,1.0,neutral,"The Country of the Blind, and Other Stories"
Yet none dared say a word to ease the pent-up things that choked them.,-0.1531,0.151,0.187,0.663,negative,"The Country of the Blind, and Other Stories"
It was the husband's voice that broke the silence at last.,-0.4215,0.0,0.219,0.781,negative,"The Country of the Blind, and Other Stories"
"""You wanted to see me?""",0.0,0.0,0.0,1.0,neutral,"The Country of the Blind, and Other Stories"
he said to Raut.,0.0,0.0,0.0,1.0,neutral,"The Country of the Blind, and Other Stories"
Raut started as he spoke.,0.0,0.0,0.0,1.0,neutral,"The Country of the Blind, and Other Stories"
"""I came to see you,"" he said, resolved to lie to the last.",0.1779,0.124,0.0,0.876,positive,"The Country of the Blind, and Other Stories"
"""Yes,"" said Horrocks.",0.0,0.0,0.0,1.0,neutral,"The Country of the Blind, and Other Stories"
"""You promised,"" said Raut, ""to show me some fine effects of moonlight and smoke.""",0.2023,0.122,0.0,0.878,positive,"The Country of the Blind, and Other Stories"
"""I promised to show you some fine effects of moonlight and smoke,"" repeated Horrocks in a colourless voice.",0.5106,0.223,0.0,0.777,positive,"The Country of the Blind, and Other Stories"
"""And I thought I might catch you to-night before you went down to the works,"" proceeded Raut, ""and come with you.""",0.0,0.0,0.0,1.0,neutral,"The Country of the Blind, and Other Stories"
There was another pause.,0.0,0.0,0.0,1.0,neutral,"The Country of the Blind, and Other Stories"
Did the man mean to take the thing coolly?,0.0,0.0,0.0,1.0,neutral,"The Country of the Blind, and Other Stories"
"Did he, after all, know?",0.0,0.0,0.0,1.0,neutral,"The Country of the Blind, and Other Stories"
How long had he been in the room?,0.0,0.0,0.0,1.0,neutral,"The Country of the Blind, and Other Stories"
"Yet even at the moment when they heard the door, their attitudes ... Horrocks glanced at the profile of the woman, shadowy pallid in the half-light.",0.0,0.0,0.0,1.0,neutral,"The Country of the Blind, and Other Stories"
"Then he glanced at Raut, and seemed to recover himself suddenly.",0.0,0.0,0.0,1.0,neutral,"The Country of the Blind, and Other Stories"
"""Of course,"" he said, ""I promised to show you the works under their proper dramatic conditions.",0.3612,0.143,0.0,0.857,positive,"The Country of the Blind, and Other Stories"
"It's odd how I could have forgotten.""",-0.3182,0.0,0.315,0.685,negative,"The Country of the Blind, and Other Stories"
"""If I am troubling you--"" began Raut.",-0.5423,0.0,0.412,0.588,negative,"The Country of the Blind, and Other Stories"
Horrocks started again.,0.0,0.0,0.0,1.0,neutral,"The Country of the Blind, and Other Stories"
A new light had suddenly come into the sultry gloom of his eyes.,-0.5574,0.0,0.247,0.753,negative,"The Country of the Blind, and Other Stories"
"""Not in the least.""",0.0,0.0,0.0,1.0,neutral,"The Country of the Blind, and Other Stories"
he said.,0.0,0.0,0.0,1.0,neutral,"The Country of the Blind, and Other Stories"
"""Have you been telling Mr. Raut of all these contrasts of flame and shadow you think so splendid?""",0.0,0.0,0.0,1.0,neutral,"The Country of the Blind, and Other Stories"
"said the woman, turning now to her husband for the first time, her confidence creeping back again, her voice just one half-note too high--""that dreadful theory of yours that machinery is beautiful, and everything else in the world ugly.",0.25,0.149,0.128,0.723,positive,"The Country of the Blind, and Other Stories"
"I thought he would not spare you, Mr. Raut.",0.0,0.0,0.0,1.0,neutral,"The Country of the Blind, and Other Stories"
"It's his great theory, his one discovery in art.""",0.6249,0.339,0.0,0.661,positive,"The Country of the Blind, and Other Stories"
"""I am slow to make discoveries,"" said Horrocks grimly, damping her suddenly.",-0.3182,0.0,0.173,0.827,negative,"The Country of the Blind, and Other Stories"
"""But what I discover ..."" He stopped.",-0.3291,0.0,0.32,0.68,negative,"The Country of the Blind, and Other Stories"
"""Well?""",0.0,0.0,0.0,1.0,neutral,"The Country of the Blind, and Other Stories"
