sentence,compound,positive,negative,neutral,label,title
"Mother was very busy, but not too busy now to talk to them, and read to them, and even to make a bit of poetry for Phyllis to cheer her up when she fell down with a screwdriver and ran it into her hand.",0.8807,0.207,0.0,0.793,positive,The Railway Children
"""Aren't you going to pack this, Mother?""",0.0,0.0,0.0,1.0,neutral,The Railway Children
"Roberta asked, pointing to the beautiful cabinet inlaid with red turtleshell and brass.",0.5994,0.245,0.0,0.755,positive,The Railway Children
"""We can't take everything,"" said Mother.",0.0,0.0,0.0,1.0,neutral,The Railway Children
"""But we seem to be taking all the ugly things,"" said Roberta.",-0.6652,0.0,0.288,0.712,negative,The Railway Children
"""We're taking the useful ones,"" said Mother; ""we've got to play at being Poor for a bit, my chickabiddy.""",0.296,0.226,0.132,0.641,positive,The Railway Children
"When all the ugly useful things had been packed up and taken away in a van by men in green-baize aprons, the two girls and Mother and Aunt Emma slept in the two spare rooms where the furniture was all pretty.",0.4215,0.131,0.071,0.797,positive,The Railway Children
All their beds had gone.,0.0,0.0,0.0,1.0,neutral,The Railway Children
A bed was made up for Peter on the drawing-room sofa.,0.0,0.0,0.0,1.0,neutral,The Railway Children
"""I say, this is larks,"" he said, wriggling joyously, as Mother tucked him up.",0.5994,0.231,0.0,0.769,positive,The Railway Children
"""I do like moving!",0.4199,0.482,0.0,0.518,positive,The Railway Children
"I wish we moved once a month.""",0.4019,0.403,0.0,0.597,positive,The Railway Children
Mother laughed.,0.4588,0.75,0.0,0.25,positive,The Railway Children
"""I don't!""",0.0,0.0,0.0,1.0,neutral,The Railway Children
she said.,0.0,0.0,0.0,1.0,neutral,The Railway Children
"""Good night, Peterkin.""",0.4404,0.592,0.0,0.408,positive,The Railway Children
As she turned away Roberta saw her face.,0.0,0.0,0.0,1.0,neutral,The Railway Children
She never forgot it.,0.0,0.0,0.0,1.0,neutral,The Railway Children
"""Oh, Mother,"" she whispered all to herself as she got into bed, ""how brave you are!",0.5707,0.198,0.0,0.802,positive,The Railway Children
How I love you!,0.6696,0.692,0.0,0.308,positive,The Railway Children
"Fancy being brave enough to laugh when you're feeling like THAT!""",0.8832,0.617,0.0,0.383,positive,The Railway Children
"Next day boxes were filled, and boxes and more boxes; and then late in the afternoon a cab came to take them to the station.",0.0,0.0,0.0,1.0,neutral,The Railway Children
Aunt Emma saw them off.,0.0,0.0,0.0,1.0,neutral,The Railway Children
"They felt that THEY were seeing HER off, and they were glad of it.",0.4588,0.188,0.0,0.812,positive,The Railway Children
"""But, oh, those poor little foreign children that she's going to governess!""",-0.5255,0.0,0.236,0.764,negative,The Railway Children
whispered Phyllis.,0.0,0.0,0.0,1.0,neutral,The Railway Children
"""I wouldn't be them for anything!""",0.0,0.0,0.0,1.0,neutral,The Railway Children
"At first they enjoyed looking out of the window, but when it grew dusk they grew sleepier and sleepier, and no one knew how long they had been in the train when they were roused by Mother's shaking them gently and saying:-- ""Wake up, dears.",0.7311,0.182,0.088,0.729,positive,The Railway Children
"We're there.""",0.0,0.0,0.0,1.0,neutral,The Railway Children
"They woke up, cold and melancholy, and stood shivering on the draughty platform while the baggage was taken out of the train.",-0.4404,0.0,0.121,0.879,negative,The Railway Children
"Then the engine, puffing and blowing, set to work again, and dragged the train away.",-0.0516,0.0,0.079,0.921,negative,The Railway Children
The children watched the tail-lights of the guard's van disappear into the darkness.,-0.4404,0.0,0.262,0.738,negative,The Railway Children
This was the first train the children saw on that railway which was in time to become so very dear to them.,0.489,0.131,0.0,0.869,positive,The Railway Children
"They did not guess then how they would grow to love the railway, and how soon it would become the centre of their new life, nor what wonders and changes it would bring to them.",0.6369,0.11,0.0,0.89,positive,The Railway Children
They only shivered and sneezed and hoped the walk to the new house would not be long.,0.3818,0.14,0.0,0.86,positive,The Railway Children
Peter's nose was colder than he ever remembered it to have been before.,0.0,0.0,0.0,1.0,neutral,The Railway Children
"Roberta's hat was crooked, and the elastic seemed tighter than usual.",0.0,0.0,0.0,1.0,neutral,The Railway Children
Phyllis's shoe-laces had come undone.,0.0,0.0,0.0,1.0,neutral,The Railway Children
"""Come,"" said Mother, ""we've got to walk.",0.0,0.0,0.0,1.0,neutral,The Railway Children
"There aren't any cabs here.""",0.0,0.0,0.0,1.0,neutral,The Railway Children
The walk was dark and muddy.,0.0,0.0,0.0,1.0,neutral,The Railway Children
"The children stumbled a little on the rough road, and once Phyllis absently fell into a puddle, and was picked up damp and unhappy.",-0.4215,0.0,0.118,0.882,negative,The Railway Children
"There were no gas-lamps on the road, and the road was uphill.",-0.296,0.0,0.167,0.833,negative,The Railway Children
"The cart went at a foot's pace, and they followed the gritty crunch of its wheels.",0.0,0.0,0.0,1.0,neutral,The Railway Children
"As their eyes got used to the darkness, they could see the mound of boxes swaying dimly in front of them.",-0.25,0.0,0.091,0.909,negative,The Railway Children
"A long gate had to be opened for the cart to pass through, and after that the road seemed to go across fields--and now it went down hill.",0.0,0.0,0.0,1.0,neutral,The Railway Children
Presently a great dark lumpish thing showed over to the right.,0.6249,0.313,0.0,0.687,positive,The Railway Children
"""There's the house,"" said Mother.",0.0,0.0,0.0,1.0,neutral,The Railway Children
"""I wonder why she's shut the shutters.""",0.0,0.0,0.0,1.0,neutral,The Railway Children
"""Who's SHE?""",0.0,0.0,0.0,1.0,neutral,The Railway Children
asked Roberta.,0.0,0.0,0.0,1.0,neutral,The Railway Children
"""The woman I engaged to clean the place, and put the furniture straight and get supper.""",0.743,0.378,0.0,0.622,positive,The Railway Children
"There was a low wall, and trees inside.",-0.2732,0.0,0.259,0.741,negative,The Railway Children
"""That's the garden,"" said Mother.",0.0,0.0,0.0,1.0,neutral,The Railway Children
"""It looks more like a dripping-pan full of black cabbages,"" said Peter.",0.4201,0.218,0.0,0.782,positive,The Railway Children
"The cart went on along by the garden wall, and round to the back of the house, and here it clattered into a cobble-stoned yard and stopped at the back door.",-0.2263,0.0,0.061,0.939,negative,The Railway Children
There was no light in any of the windows.,-0.296,0.0,0.216,0.784,negative,The Railway Children
"Everyone hammered at the door, but no one came.",-0.4215,0.0,0.259,0.741,negative,The Railway Children
The man who drove the cart said he expected Mrs. Viney had gone home.,0.0,0.0,0.0,1.0,neutral,The Railway Children
"""You see your train was that late,"" said he.",0.0,0.0,0.0,1.0,neutral,The Railway Children
"""But she's got the key,"" said Mother.",0.0,0.0,0.0,1.0,neutral,The Railway Children
"""What are we to do?""",0.0,0.0,0.0,1.0,neutral,The Railway Children
"""Oh, she'll have left that under the doorstep,"" said the cart man; ""folks do hereabouts.""",0.0,0.0,0.0,1.0,neutral,The Railway Children
He took the lantern off his cart and stooped.,0.0,0.0,0.0,1.0,neutral,The Railway Children
"""Ay, here it is, right enough,"" he said.",0.0,0.0,0.0,1.0,neutral,The Railway Children
He unlocked the door and went in and set his lantern on the table.,0.0,0.0,0.0,1.0,neutral,The Railway Children
"""Got e'er a candle?""",0.0,0.0,0.0,1.0,neutral,The Railway Children
said he.,0.0,0.0,0.0,1.0,neutral,The Railway Children
"""I don't know where anything is.""",0.0,0.0,0.0,1.0,neutral,The Railway Children
Mother spoke rather less cheerfully than usual.,0.4228,0.319,0.0,0.681,positive,The Railway Children
He struck a match.,-0.25,0.0,0.5,0.5,negative,The Railway Children
"There was a candle on the table, and he lighted it.",0.0,0.0,0.0,1.0,neutral,The Railway Children
By its thin little glimmer the children saw a large bare kitchen with a stone floor.,0.0,0.0,0.0,1.0,neutral,The Railway Children
"There were no curtains, no hearth-rug.",-0.5267,0.0,0.524,0.476,negative,The Railway Children
The kitchen table from home stood in the middle of the room.,0.0,0.0,0.0,1.0,neutral,The Railway Children
"The chairs were in one corner, and the pots, pans, brooms, and crockery in another.",0.0,0.0,0.0,1.0,neutral,The Railway Children
"There was no fire, and the black grate showed cold, dead ashes.",-0.836,0.0,0.497,0.503,negative,The Railway Children
"As the cart man turned to go out after he had brought in the boxes, there was a rustling, scampering sound that seemed to come from inside the walls of the house.",0.0,0.0,0.0,1.0,neutral,The Railway Children
"""Oh, what's that?""",0.0,0.0,0.0,1.0,neutral,The Railway Children
cried the girls.,-0.3818,0.0,0.565,0.435,negative,The Railway Children
"""It's only the rats,"" said the cart man.",0.0,0.0,0.0,1.0,neutral,The Railway Children
"And he went away and shut the door, and the sudden draught of it blew out the candle.",0.0,0.0,0.0,1.0,neutral,The Railway Children
"""Oh, dear,"" said Phyllis, ""I wish we hadn't come!""",0.4574,0.272,0.0,0.728,positive,The Railway Children
and she knocked a chair over.,0.0,0.0,0.0,1.0,neutral,The Railway Children
"""ONLY the rats!""",0.0,0.0,0.0,1.0,neutral,The Railway Children
"said Peter, in the dark.",0.0,0.0,0.0,1.0,neutral,The Railway Children
Chapter II.,0.0,0.0,0.0,1.0,neutral,The Railway Children
Peter's coal-mine.,0.0,0.0,0.0,1.0,neutral,The Railway Children
"""What fun!""",0.0,0.0,0.0,1.0,neutral,The Railway Children
"said Mother, in the dark, feeling for the matches on the table.",0.128,0.12,0.0,0.88,positive,The Railway Children
"""How frightened the poor mice were--I don't believe they were rats at all.""",-0.7184,0.0,0.353,0.647,negative,The Railway Children
"She struck a match and relighted the candle and everyone looked at each other by its winky, blinky light.",-0.25,0.0,0.105,0.895,negative,The Railway Children
"""Well,"" she said, ""you've often wanted something to happen and now it has.",0.0,0.0,0.0,1.0,neutral,The Railway Children
"This is quite an adventure, isn't it?",0.3774,0.301,0.0,0.699,positive,The Railway Children
"I told Mrs. Viney to get us some bread and butter, and meat and things, and to have supper ready.",0.3612,0.122,0.0,0.878,positive,The Railway Children
I suppose she's laid it in the dining-room.,0.0,0.0,0.0,1.0,neutral,The Railway Children
"So let's go and see.""",0.0,0.0,0.0,1.0,neutral,The Railway Children
The dining-room opened out of the kitchen.,0.0,0.0,0.0,1.0,neutral,The Railway Children
It looked much darker than the kitchen when they went in with the one candle.,0.0,0.0,0.0,1.0,neutral,The Railway Children
"Because the kitchen was whitewashed, but the dining-room was dark wood from floor to ceiling, and across the ceiling there were heavy black beams.",0.0,0.0,0.0,1.0,neutral,The Railway Children
There was a muddled maze of dusty furniture--the breakfast-room furniture from the old home where they had lived all their lives.,0.0,0.0,0.0,1.0,neutral,The Railway Children
"It seemed a very long time ago, and a very long way off.",0.0,0.0,0.0,1.0,neutral,The Railway Children
"There was the table certainly, and there were chairs, but there was no supper.",-0.2732,0.103,0.17,0.727,negative,The Railway Children
"""Let's look in the other rooms,"" said Mother; and they looked.",0.0,0.0,0.0,1.0,neutral,The Railway Children
"And in each room was the same kind of blundering half-arrangement of furniture, and fire-irons and crockery, and all sorts of odd things on the floor, but there was nothing to eat; even in the pantry there were only a rusty cake-tin and a broken plate with whitening mixed in it.",-0.7003,0.0,0.11,0.89,negative,The Railway Children
"""What a horrid old woman!""",-0.5848,0.0,0.558,0.442,negative,The Railway Children
"said Mother; ""she's just walked off with the money and not got us anything to eat at all.""",0.0,0.0,0.0,1.0,neutral,The Railway Children
"""Then shan't we have any supper at all?""",0.0,0.0,0.0,1.0,neutral,The Railway Children
"asked Phyllis, dismayed, stepping back on to a soap-dish that cracked responsively.",-0.4404,0.0,0.225,0.775,negative,The Railway Children
"""Oh, yes,"" said Mother, ""only it'll mean unpacking one of those big cases that we put in the cellar.",0.0,0.0,0.0,1.0,neutral,The Railway Children
"Phil, do mind where you're walking to, there's a dear.",0.3818,0.245,0.0,0.755,positive,The Railway Children
"Peter, hold the light.""",0.0,0.0,0.0,1.0,neutral,The Railway Children
The cellar door opened out of the kitchen.,0.0,0.0,0.0,1.0,neutral,The Railway Children
There were five wooden steps leading down.,0.0,0.0,0.0,1.0,neutral,The Railway Children
"It wasn't a proper cellar at all, the children thought, because its ceiling went up as high as the kitchen's.",0.0,0.0,0.0,1.0,neutral,The Railway Children
A bacon-rack hung under its ceiling.,0.0,0.0,0.0,1.0,neutral,The Railway Children
"There was wood in it, and coal.",0.0,0.0,0.0,1.0,neutral,The Railway Children
Also the big cases.,0.0,0.0,0.0,1.0,neutral,The Railway Children
"Peter held the candle, all on one side, while Mother tried to open the great packing-case.",0.6249,0.215,0.0,0.785,positive,The Railway Children
It was very securely nailed down.,0.4005,0.35,0.0,0.65,positive,The Railway Children
"""Where's the hammer?""",0.0,0.0,0.0,1.0,neutral,The Railway Children
asked Peter.,0.0,0.0,0.0,1.0,neutral,The Railway Children
"""That's just it,"" said Mother.",0.0,0.0,0.0,1.0,neutral,The Railway Children
"""I'm afraid it's inside the box.",0.0,0.0,0.0,1.0,neutral,The Railway Children
"But there's a coal-shovel--and there's the kitchen poker.""",0.0,0.0,0.0,1.0,neutral,The Railway Children
And with these she tried to get the case open.,0.0,0.0,0.0,1.0,neutral,The Railway Children
"""Let me do it,"" said Peter, thinking he could do it better himself.",0.4404,0.195,0.0,0.805,positive,The Railway Children
"Everyone thinks this when he sees another person stirring a fire, or opening a box, or untying a knot in a bit of string.",-0.34,0.0,0.112,0.888,negative,The Railway Children
"""You'll hurt your hands, Mammy,"" said Roberta; ""let me.""",-0.5267,0.0,0.298,0.702,negative,The Railway Children
"""I wish Father was here,"" said Phyllis; ""he'd get it open in two shakes.",0.4019,0.172,0.0,0.828,positive,The Railway Children
"What are you kicking me for, Bobbie?""",0.0,0.0,0.0,1.0,neutral,The Railway Children
"""I wasn't,"" said Roberta.",0.0,0.0,0.0,1.0,neutral,The Railway Children
Just then the first of the long nails in the packing-case began to come out with a scrunch.,0.0,0.0,0.0,1.0,neutral,The Railway Children
"Then a lath was raised and then another, till all four stood up with the long nails in them shining fiercely like iron teeth in the candle-light.",0.3612,0.091,0.0,0.909,positive,The Railway Children
"""Hooray!""",0.0,0.0,0.0,1.0,neutral,The Railway Children
"said Mother; ""here are some candles--the very first thing!",0.0,0.0,0.0,1.0,neutral,The Railway Children
You girls go and light them.,0.0,0.0,0.0,1.0,neutral,The Railway Children
You'll find some saucers and things.,0.0,0.0,0.0,1.0,neutral,The Railway Children
"Just drop a little candle-grease in the saucer and stick the candle upright in it.""",-0.2732,0.0,0.139,0.861,negative,The Railway Children
"""How many shall we light?""",0.0,0.0,0.0,1.0,neutral,The Railway Children
"""As many as ever you like,"" said Mother, gaily.",0.0,0.0,0.0,1.0,neutral,The Railway Children
"""The great thing is to be cheerful.",0.8225,0.603,0.0,0.397,positive,The Railway Children
"Nobody can be cheerful in the dark except owls and dormice.""",0.5423,0.259,0.0,0.741,positive,The Railway Children
So the girls lighted candles.,0.0,0.0,0.0,1.0,neutral,The Railway Children
"The head of the first match flew off and stuck to Phyllis's finger; but, as Roberta said, it was only a little burn, and she might have had to be a Roman martyr and be burned whole if she had happened to live in the days when those things were fashionable.",-0.128,0.0,0.03,0.97,negative,The Railway Children
"Then, when the dining-room was lighted by fourteen candles, Roberta fetched coal and wood and lighted a fire.",-0.34,0.0,0.13,0.87,negative,The Railway Children
"""It's very cold for May,"" she said, feeling what a grown-up thing it was to say.",0.128,0.097,0.0,0.903,positive,The Railway Children
"The fire-light and the candle-light made the dining-room look very different, for now you could see that the dark walls were of wood, carved here and there into little wreaths and loops.",0.0,0.0,0.0,1.0,neutral,The Railway Children
"The girls hastily 'tidied' the room, which meant putting the chairs against the wall, and piling all the odds and ends into a corner and partly hiding them with the big leather arm-chair that Father used to sit in after dinner.",-0.228,0.0,0.047,0.953,negative,The Railway Children
"""Bravo!""",0.0,0.0,0.0,1.0,neutral,The Railway Children
"cried Mother, coming in with a tray full of things.",-0.3818,0.0,0.245,0.755,negative,The Railway Children
"""This is something like!",0.4199,0.482,0.0,0.518,positive,The Railway Children
"I'll just get a tablecloth and then--"" The tablecloth was in a box with a proper lock that was opened with a key and not with a shovel, and when the cloth was spread on the table, a real feast was laid out on it.",0.0,0.0,0.0,1.0,neutral,The Railway Children
"Everyone was very, very tired, but everyone cheered up at the sight of the funny and delightful supper.",0.9226,0.454,0.075,0.471,positive,The Railway Children
"There were biscuits, the Marie and the plain kind, sardines, preserved ginger, cooking raisins, and candied peel and marmalade.",0.5267,0.159,0.0,0.841,positive,The Railway Children
"""What a good thing Aunt Emma packed up all the odds and ends out of the Store cupboard,"" said Mother.",0.4404,0.139,0.0,0.861,positive,The Railway Children
"""Now, Phil, DON'T put the marmalade spoon in among the sardines.""",0.0,0.0,0.0,1.0,neutral,The Railway Children
"""No, I won't, Mother,"" said Phyllis, and put it down among the Marie biscuits.",0.0,0.0,0.0,1.0,neutral,The Railway Children
"""Let's drink Aunt Emma's health,"" said Roberta, suddenly; ""what should we have done if she hadn't packed up these things?",0.0,0.0,0.0,1.0,neutral,The Railway Children
"Here's to Aunt Emma!""",0.0,0.0,0.0,1.0,neutral,The Railway Children
"And the toast was drunk in ginger wine and water, out of willow-patterned tea-cups, because the glasses couldn't be found.",-0.34,0.0,0.112,0.888,negative,The Railway Children
They all felt that they had been a little hard on Aunt Emma.,-0.0276,0.0,0.091,0.909,neutral,The Railway Children
"She wasn't a nice cuddly person like Mother, but after all it was she who had thought of packing up the odds and ends of things to eat.",0.0217,0.062,0.059,0.88,neutral,The Railway Children
"It was Aunt Emma, too, who had aired all the sheets ready; and the men who had moved the furniture had put the bedsteads together, so the beds were soon made.",0.3612,0.077,0.0,0.923,positive,The Railway Children
"""Good night, chickies,"" said Mother.",0.4404,0.42,0.0,0.58,positive,The Railway Children
"""I'm sure there aren't any rats.",0.3182,0.315,0.0,0.685,positive,The Railway Children
"But I'll leave my door open, and then if a mouse comes, you need only scream, and I'll come and tell it exactly what I think of it.""",-0.5927,0.0,0.168,0.832,negative,The Railway Children
Then she went to her own room.,0.0,0.0,0.0,1.0,neutral,The Railway Children
Roberta woke to hear the little travelling clock chime two.,0.0,0.0,0.0,1.0,neutral,The Railway Children
"It sounded like a church clock ever so far away, she always thought.",0.3612,0.185,0.0,0.815,positive,The Railway Children
"And she heard, too, Mother still moving about in her room.",0.0,0.0,0.0,1.0,neutral,The Railway Children
"Next morning Roberta woke Phyllis by pulling her hair gently, but quite enough for her purpose.",0.25,0.118,0.0,0.882,positive,The Railway Children
"""Wassermarrer?""",0.0,0.0,0.0,1.0,neutral,The Railway Children
"asked Phyllis, still almost wholly asleep.",0.0,0.0,0.0,1.0,neutral,The Railway Children
"""Wake up!",0.0,0.0,0.0,1.0,neutral,The Railway Children
"wake up!""",0.0,0.0,0.0,1.0,neutral,The Railway Children
said Roberta.,0.0,0.0,0.0,1.0,neutral,The Railway Children
"""We're in the new house--don't you remember?",0.0,0.0,0.0,1.0,neutral,The Railway Children
No servants or anything.,-0.296,0.0,0.423,0.577,negative,The Railway Children
Let's get up and begin to be useful.,0.4404,0.293,0.0,0.707,positive,The Railway Children
"We'll just creep down mouse-quietly, and have everything beautiful before Mother gets up.",0.5994,0.245,0.0,0.755,positive,The Railway Children
I've woke Peter.,0.0,0.0,0.0,1.0,neutral,The Railway Children
"He'll be dressed as soon as we are.""",0.0,0.0,0.0,1.0,neutral,The Railway Children
So they dressed quietly and quickly.,0.0,0.0,0.0,1.0,neutral,The Railway Children
"Of course, there was no water in their room, so when they got down they washed as much as they thought was necessary under the spout of the pump in the yard.",-0.296,0.0,0.066,0.934,negative,The Railway Children
One pumped and the other washed.,0.0,0.0,0.0,1.0,neutral,The Railway Children
It was splashy but interesting.,0.5499,0.47,0.0,0.53,positive,The Railway Children
"""It's much more fun than basin washing,"" said Roberta.",0.5563,0.31,0.0,0.69,positive,The Railway Children
"""How sparkly the weeds are between the stones, and the moss on the roof--oh, and the flowers!""",0.0,0.0,0.0,1.0,neutral,The Railway Children
The roof of the back kitchen sloped down quite low.,-0.3384,0.0,0.21,0.79,negative,The Railway Children
"It was made of thatch and it had moss on it, and house-leeks and stonecrop and wallflowers, and even a clump of purple flag-flowers, at the far corner.",0.0,0.0,0.0,1.0,neutral,The Railway Children
"""This is far, far, far and away prettier than Edgecombe Villa,"" said Phyllis.",0.4767,0.205,0.0,0.795,positive,The Railway Children
"""I wonder what the garden's like.""",0.0,0.0,0.0,1.0,neutral,The Railway Children
"""We mustn't think of the garden yet,"" said Roberta, with earnest energy.",0.6597,0.351,0.0,0.649,positive,The Railway Children
"""Let's go in and begin to work.""",0.0,0.0,0.0,1.0,neutral,The Railway Children
"They lighted the fire and put the kettle on, and they arranged the crockery for breakfast; they could not find all the right things, but a glass ash-tray made an excellent salt-cellar, and a newish baking-tin seemed as if it would do to put bread on, if they had any.",0.6542,0.096,0.032,0.872,positive,The Railway Children
"When there seemed to be nothing more that they could do, they went out again into the fresh bright morning.",0.6369,0.224,0.0,0.776,positive,The Railway Children
"""We'll go into the garden now,"" said Peter.",0.0,0.0,0.0,1.0,neutral,The Railway Children
But somehow they couldn't find the garden.,0.0,0.0,0.0,1.0,neutral,The Railway Children
They went round the house and round the house.,0.0,0.0,0.0,1.0,neutral,The Railway Children
"The yard occupied the back, and across it were stables and outbuildings.",0.0,0.0,0.0,1.0,neutral,The Railway Children
"On the other three sides the house stood simply in a field, without a yard of garden to divide it from the short smooth turf.",0.0,0.0,0.0,1.0,neutral,The Railway Children
And yet they had certainly seen the garden wall the night before.,0.34,0.179,0.0,0.821,positive,The Railway Children
It was a hilly country.,0.0,0.0,0.0,1.0,neutral,The Railway Children
"Down below they could see the line of the railway, and the black yawning mouth of a tunnel.",0.0,0.0,0.0,1.0,neutral,The Railway Children
The station was out of sight.,0.0,0.0,0.0,1.0,neutral,The Railway Children
There was a great bridge with tall arches running across one end of the valley.,0.6249,0.24,0.0,0.76,positive,The Railway Children
"""Never mind the garden,"" said Peter; ""let's go down and look at the railway.",0.0,0.0,0.0,1.0,neutral,The Railway Children
"There might be trains passing.""",0.0,0.0,0.0,1.0,neutral,The Railway Children
"""We can see them from here,"" said Roberta, slowly; ""let's sit down a bit.""",0.0,0.0,0.0,1.0,neutral,The Railway Children
"So they all sat down on a great flat grey stone that had pushed itself up out of the grass; it was one of many that lay about on the hillside, and when Mother came out to look for them at eight o'clock, she found them deeply asleep in a contented, sun-warmed bunch.",0.7884,0.142,0.0,0.858,positive,The Railway Children
"They had made an excellent fire, and had set the kettle on it at about half-past five.",0.3182,0.175,0.114,0.711,positive,The Railway Children
"So that by eight the fire had been out for some time, the water had all boiled away, and the bottom was burned out of the kettle.",-0.34,0.0,0.085,0.915,negative,The Railway Children
Also they had not thought of washing the crockery before they set the table.,0.0,0.0,0.0,1.0,neutral,The Railway Children
"""But it doesn't matter--the cups and saucers, I mean,"" said Mother.",0.0,0.0,0.0,1.0,neutral,The Railway Children
"""Because I've found another room--I'd quite forgotten there was one.",-0.2944,0.0,0.196,0.804,negative,The Railway Children
And it's magic!,0.0,0.0,0.0,1.0,neutral,The Railway Children
"And I've boiled the water for tea in a saucepan.""",0.0,0.0,0.0,1.0,neutral,The Railway Children
The forgotten room opened out of the kitchen.,-0.2263,0.0,0.213,0.787,negative,The Railway Children
In the agitation and half darkness the night before its door had been mistaken for a cupboard's.,-0.6705,0.0,0.333,0.667,negative,The Railway Children
"It was a little square room, and on its table, all nicely set out, was a joint of cold roast beef, with bread, butter, cheese, and a pie.",0.4404,0.108,0.0,0.892,positive,The Railway Children
"""Pie for breakfast!""",0.0,0.0,0.0,1.0,neutral,The Railway Children
"cried Peter; ""how perfectly ripping!""",0.4389,0.445,0.258,0.297,positive,The Railway Children
"""It isn't pigeon-pie,"" said Mother; ""it's only apple.",0.0,0.0,0.0,1.0,neutral,The Railway Children
"Well, this is the supper we ought to have had last night.",0.2732,0.16,0.0,0.84,positive,The Railway Children
And there was a note from Mrs. Viney.,0.0,0.0,0.0,1.0,neutral,The Railway Children
"Her son-in-law has broken his arm, and she had to get home early.",-0.4767,0.0,0.205,0.795,negative,The Railway Children
"She's coming this morning at ten.""",0.0,0.0,0.0,1.0,neutral,The Railway Children
That was a wonderful breakfast.,0.5719,0.552,0.0,0.448,positive,The Railway Children
"It is unusual to begin the day with cold apple pie, but the children all said they would rather have it than meat.",0.0,0.0,0.0,1.0,neutral,The Railway Children
"""You see it's more like dinner than breakfast to us,"" said Peter, passing his plate for more, ""because we were up so early.""",0.4201,0.113,0.0,0.887,positive,The Railway Children
The day passed in helping Mother to unpack and arrange things.,0.296,0.18,0.0,0.82,positive,The Railway Children
Six small legs quite ached with running about while their owners carried clothes and crockery and all sorts of things to their proper places.,-0.4391,0.0,0.112,0.888,negative,The Railway Children
"It was not till quite late in the afternoon that Mother said:-- ""There!",0.0,0.0,0.0,1.0,neutral,The Railway Children
That'll do for to-day.,0.0,0.0,0.0,1.0,neutral,The Railway Children
"I'll lie down for an hour, so as to be as fresh as a lark by supper-time.""",0.3182,0.133,0.0,0.867,positive,The Railway Children
Then they all looked at each other.,0.0,0.0,0.0,1.0,neutral,The Railway Children
Each of the three expressive countenances expressed the same thought.,0.0,0.0,0.0,1.0,neutral,The Railway Children
"That thought was double, and consisted, like the bits of information in the Child's Guide to Knowledge, of a question and an answer.",0.3612,0.106,0.0,0.894,positive,The Railway Children
Q.,0.0,0.0,0.0,1.0,neutral,The Railway Children
Where shall we go?,0.0,0.0,0.0,1.0,neutral,The Railway Children
A.,0.0,0.0,0.0,1.0,neutral,The Railway Children
To the railway.,0.0,0.0,0.0,1.0,neutral,The Railway Children
"So to the railway they went, and as soon as they started for the railway they saw where the garden had hidden itself.",0.0,0.0,0.0,1.0,neutral,The Railway Children
"It was right behind the stables, and it had a high wall all round.",0.0,0.0,0.0,1.0,neutral,The Railway Children
"""Oh, never mind about the garden now!""",0.0,0.0,0.0,1.0,neutral,The Railway Children
cried Peter.,-0.3818,0.0,0.722,0.278,negative,The Railway Children
"""Mother told me this morning where it was.",0.0,0.0,0.0,1.0,neutral,The Railway Children
It'll keep till to-morrow.,0.0,0.0,0.0,1.0,neutral,The Railway Children
"Let's get to the railway.""",0.0,0.0,0.0,1.0,neutral,The Railway Children
"The way to the railway was all down hill over smooth, short turf with here and there furze bushes and grey and yellow rocks sticking out like candied peel from the top of a cake.",0.5423,0.151,0.0,0.849,positive,The Railway Children
The way ended in a steep run and a wooden fence--and there was the railway with the shining metals and the telegraph wires and posts and signals.,0.0,0.0,0.0,1.0,neutral,The Railway Children
"They all climbed on to the top of the fence, and then suddenly there was a rumbling sound that made them look along the line to the right, where the dark mouth of a tunnel opened itself in the face of a rocky cliff; next moment a train had rushed out of the tunnel with a shriek and a snort, and had slid noisily past them.",0.2023,0.03,0.0,0.97,positive,The Railway Children
"They felt the rush of its passing, and the pebbles on the line jumped and rattled under it as it went by.",0.0,0.0,0.0,1.0,neutral,The Railway Children
"""Oh!""",0.0,0.0,0.0,1.0,neutral,The Railway Children
"said Roberta, drawing a long breath; ""it was like a great dragon tearing by.",0.765,0.398,0.0,0.602,positive,The Railway Children
"Did you feel it fan us with its hot wings?""",0.3182,0.204,0.0,0.796,positive,The Railway Children
"""I suppose a dragon's lair might look very like that tunnel from the outside,"" said Phyllis.",0.4201,0.166,0.0,0.834,positive,The Railway Children
"But Peter said:-- ""I never thought we should ever get as near to a train as this.",0.0,0.0,0.0,1.0,neutral,The Railway Children
"It's the most ripping sport!""",0.0,0.0,0.0,1.0,neutral,The Railway Children
"""Better than toy-engines, isn't it?""",0.4404,0.42,0.0,0.58,positive,The Railway Children
said Roberta.,0.0,0.0,0.0,1.0,neutral,The Railway Children
(I am tired of calling Roberta by her name.,-0.4404,0.0,0.266,0.734,negative,The Railway Children
I don't see why I should.,0.0,0.0,0.0,1.0,neutral,The Railway Children
No one else did.,-0.296,0.0,0.423,0.577,negative,The Railway Children
"Everyone else called her Bobbie, and I don't see why I shouldn't.)",0.0,0.0,0.0,1.0,neutral,The Railway Children
"""I don't know; it's different,"" said Peter.",0.0,0.0,0.0,1.0,neutral,The Railway Children
"""It seems so odd to see ALL of a train.",-0.4572,0.0,0.272,0.728,negative,The Railway Children
"It's awfully tall, isn't it?""",0.0,0.0,0.0,1.0,neutral,The Railway Children
