sentence,compound,positive,negative,neutral,label,title
The Ural-Altaic languages 156 § 6.,0.0,0.0,0.0,1.0,neutral,The Outline of History: Being a Plain History of Life and Mankind
The Chinese languages 157 § 7.,0.0,0.0,0.0,1.0,neutral,The Outline of History: Being a Plain History of Life and Mankind
Other language groups 157 § 8.,0.0,0.0,0.0,1.0,neutral,The Outline of History: Being a Plain History of Life and Mankind
Submerged and lost languages 161 § 9.,-0.3182,0.0,0.315,0.685,negative,The Outline of History: Being a Plain History of Life and Mankind
How languages may be related 163 BOOK III THE DAWN OF HISTORY Chapter XV.,0.0,0.0,0.0,1.0,neutral,The Outline of History: Being a Plain History of Life and Mankind
The Aryan-speaking Peoples in Prehistoric Times § 1.,0.0,0.0,0.0,1.0,neutral,The Outline of History: Being a Plain History of Life and Mankind
The spreading of the Aryan-speakers 167 § 2.,0.0,0.0,0.0,1.0,neutral,The Outline of History: Being a Plain History of Life and Mankind
Primitive Aryan life 169 § 3.,0.0,0.0,0.0,1.0,neutral,The Outline of History: Being a Plain History of Life and Mankind
Early Aryan daily life 176 Chapter XVI.,0.0,0.0,0.0,1.0,neutral,The Outline of History: Being a Plain History of Life and Mankind
The First Civilizations § 1.,0.0,0.0,0.0,1.0,neutral,The Outline of History: Being a Plain History of Life and Mankind
Early cities and early nomads 183 § 2 A .,0.0,0.0,0.0,1.0,neutral,The Outline of History: Being a Plain History of Life and Mankind
The riddle of the Sumerians 188 § 2 B .,0.0,0.0,0.0,1.0,neutral,The Outline of History: Being a Plain History of Life and Mankind
The empire of Sargon the First 191 § 2 C .,0.0,0.0,0.0,1.0,neutral,The Outline of History: Being a Plain History of Life and Mankind
The empire of Hammurabi 191 § 2 D .,0.0,0.0,0.0,1.0,neutral,The Outline of History: Being a Plain History of Life and Mankind
The Assyrians and their empire 192 § 2 E .,0.0,0.0,0.0,1.0,neutral,The Outline of History: Being a Plain History of Life and Mankind
The Chaldean empire 194 § 3.,0.0,0.0,0.0,1.0,neutral,The Outline of History: Being a Plain History of Life and Mankind
The early history of Egypt 195 § 4.,0.0,0.0,0.0,1.0,neutral,The Outline of History: Being a Plain History of Life and Mankind
The early civilization of India 201 § 5.,0.0,0.0,0.0,1.0,neutral,The Outline of History: Being a Plain History of Life and Mankind
The early history of China 201 § 6.,0.0,0.0,0.0,1.0,neutral,The Outline of History: Being a Plain History of Life and Mankind
While the civilizations were growing 206 Chapter XVII.,0.1779,0.195,0.0,0.805,positive,The Outline of History: Being a Plain History of Life and Mankind
Sea Peoples and Trading Peoples § 1.,0.0,0.0,0.0,1.0,neutral,The Outline of History: Being a Plain History of Life and Mankind
The earliest ships and sailors 209 § 2.,0.0,0.0,0.0,1.0,neutral,The Outline of History: Being a Plain History of Life and Mankind
The Ægean cities before history 213 § 3.,0.0,0.0,0.0,1.0,neutral,The Outline of History: Being a Plain History of Life and Mankind
The first voyages of exploration 217 § 4.,0.2263,0.241,0.0,0.759,positive,The Outline of History: Being a Plain History of Life and Mankind
Early traders 218 § 5.,0.0,0.0,0.0,1.0,neutral,The Outline of History: Being a Plain History of Life and Mankind
Early travellers 220 Chapter XVIII.,0.0,0.0,0.0,1.0,neutral,The Outline of History: Being a Plain History of Life and Mankind
Writing § 1.,0.0,0.0,0.0,1.0,neutral,The Outline of History: Being a Plain History of Life and Mankind
Picture writing 223 § 2.,0.0,0.0,0.0,1.0,neutral,The Outline of History: Being a Plain History of Life and Mankind
Syllable writing 227 § 3.,0.0,0.0,0.0,1.0,neutral,The Outline of History: Being a Plain History of Life and Mankind
Alphabet writing 228 § 4.,0.0,0.0,0.0,1.0,neutral,The Outline of History: Being a Plain History of Life and Mankind
The place of writing in human life 229 Chapter XIX.,0.0,0.0,0.0,1.0,neutral,The Outline of History: Being a Plain History of Life and Mankind
"Gods and Stars, Priests and Kings § 1.",0.0,0.0,0.0,1.0,neutral,The Outline of History: Being a Plain History of Life and Mankind
Nomadic and settled religion 232 § 2.,0.0,0.0,0.0,1.0,neutral,The Outline of History: Being a Plain History of Life and Mankind
The priest comes into history 234 § 3.,0.0,0.0,0.0,1.0,neutral,The Outline of History: Being a Plain History of Life and Mankind
Priests and the stars 238 § 4.,0.0,0.0,0.0,1.0,neutral,The Outline of History: Being a Plain History of Life and Mankind
Priests and the dawn of learning 240 § 5.,0.0,0.0,0.0,1.0,neutral,The Outline of History: Being a Plain History of Life and Mankind
King against priests 241 § 6.,0.0,0.0,0.0,1.0,neutral,The Outline of History: Being a Plain History of Life and Mankind
How Bel-Marduk struggled against the kings 245 § 7.,-0.34,0.0,0.255,0.745,negative,The Outline of History: Being a Plain History of Life and Mankind
The god-kings of Egypt 248 § 8.,0.0,0.0,0.0,1.0,neutral,The Outline of History: Being a Plain History of Life and Mankind
Shi Hwang-ti destroys the books 252 Chapter XX.,-0.5574,0.0,0.34,0.66,negative,The Outline of History: Being a Plain History of Life and Mankind
"Serfs, Slaves, Social Classes, and Free Individuals § 1.",0.5106,0.32,0.0,0.68,positive,The Outline of History: Being a Plain History of Life and Mankind
The common man in ancient times 254 § 2.,0.0,0.0,0.0,1.0,neutral,The Outline of History: Being a Plain History of Life and Mankind
The earliest slaves 256 § 3.,0.0,0.0,0.0,1.0,neutral,The Outline of History: Being a Plain History of Life and Mankind
"The first ""independent"" persons 259 § 4.",0.0,0.0,0.0,1.0,neutral,The Outline of History: Being a Plain History of Life and Mankind
Social classes three thousand years ago 262 § 5.,0.0,0.0,0.0,1.0,neutral,The Outline of History: Being a Plain History of Life and Mankind
Classes hardening into castes 266 § 6.,0.0,0.0,0.0,1.0,neutral,The Outline of History: Being a Plain History of Life and Mankind
Caste in India 268 § 7.,0.0,0.0,0.0,1.0,neutral,The Outline of History: Being a Plain History of Life and Mankind
The system of the Mandarins 270 § 8.,0.0,0.0,0.0,1.0,neutral,The Outline of History: Being a Plain History of Life and Mankind
"A summary of five thousand years 272 BOOK IV JUDEA, GREECE, AND INDIA Chapter XXI.",0.0,0.0,0.0,1.0,neutral,The Outline of History: Being a Plain History of Life and Mankind
The Hebrew Scriptures and the Prophets § 1.,0.0,0.0,0.0,1.0,neutral,The Outline of History: Being a Plain History of Life and Mankind
The place of the Israelites in history 277 § 2.,0.0,0.0,0.0,1.0,neutral,The Outline of History: Being a Plain History of Life and Mankind
"Saul, David, and Solomon 286 § 3.",0.0,0.0,0.0,1.0,neutral,The Outline of History: Being a Plain History of Life and Mankind
The Jews a people of mixed origin 292 § 4.,0.0,0.0,0.0,1.0,neutral,The Outline of History: Being a Plain History of Life and Mankind
The importance of the Hebrew prophets 294 Chapter XXII.,0.3612,0.238,0.0,0.762,positive,The Outline of History: Being a Plain History of Life and Mankind
The Greeks and the Persians § 1.,0.0,0.0,0.0,1.0,neutral,The Outline of History: Being a Plain History of Life and Mankind
The Hellenic peoples 298 § 2.,0.0,0.0,0.0,1.0,neutral,The Outline of History: Being a Plain History of Life and Mankind
Distinctive features of the Hellenic civilization 304 § 3.,0.0,0.0,0.0,1.0,neutral,The Outline of History: Being a Plain History of Life and Mankind
"Monarchy, aristocracy, and democracy in Greece 307 § 4.",0.0,0.0,0.0,1.0,neutral,The Outline of History: Being a Plain History of Life and Mankind
The kingdom of Lydia 315 § 5.,0.0,0.0,0.0,1.0,neutral,The Outline of History: Being a Plain History of Life and Mankind
The rise of the Persians in the East 316 § 6.,0.0,0.0,0.0,1.0,neutral,The Outline of History: Being a Plain History of Life and Mankind
The story of Crœsus 320 § 7.,0.0,0.0,0.0,1.0,neutral,The Outline of History: Being a Plain History of Life and Mankind
Darius invades Russia 326 § 8.,0.0,0.0,0.0,1.0,neutral,The Outline of History: Being a Plain History of Life and Mankind
The battle of Marathon 332 § 9.,-0.3818,0.0,0.342,0.658,negative,The Outline of History: Being a Plain History of Life and Mankind
Thermopylæ and Salamis 334 § 10.,0.0,0.0,0.0,1.0,neutral,The Outline of History: Being a Plain History of Life and Mankind
Platæa and Mycale 340 Chapter XXIII.,0.0,0.0,0.0,1.0,neutral,The Outline of History: Being a Plain History of Life and Mankind
Greek Thought and Literature § 1.,0.0,0.0,0.0,1.0,neutral,The Outline of History: Being a Plain History of Life and Mankind
The Athens of Pericles 343 § 2.,0.0,0.0,0.0,1.0,neutral,The Outline of History: Being a Plain History of Life and Mankind
Socrates 350 § 3.,0.0,0.0,0.0,1.0,neutral,The Outline of History: Being a Plain History of Life and Mankind
What was the quality of the common Athenians?,0.0,0.0,0.0,1.0,neutral,The Outline of History: Being a Plain History of Life and Mankind
352 § 4.,0.0,0.0,0.0,1.0,neutral,The Outline of History: Being a Plain History of Life and Mankind
Greek tragedy and comedy 354 § 5.,-0.4404,0.229,0.404,0.367,negative,The Outline of History: Being a Plain History of Life and Mankind
Plato and the Academy 355 § 6.,0.0,0.0,0.0,1.0,neutral,The Outline of History: Being a Plain History of Life and Mankind
Aristotle and the Lyceum 357 § 7.,0.0,0.0,0.0,1.0,neutral,The Outline of History: Being a Plain History of Life and Mankind
Philosophy becomes unworldly 359 § 8.,0.0,0.0,0.0,1.0,neutral,The Outline of History: Being a Plain History of Life and Mankind
The quality and limitations of Greek thought 360 Chapter XXIV.,0.0,0.0,0.0,1.0,neutral,The Outline of History: Being a Plain History of Life and Mankind
The Career of Alexander the Great § 1.,0.6249,0.406,0.0,0.594,positive,The Outline of History: Being a Plain History of Life and Mankind
Philip of Macedonia 367 § 2.,0.0,0.0,0.0,1.0,neutral,The Outline of History: Being a Plain History of Life and Mankind
The murder of King Philip 373 § 3.,-0.6908,0.0,0.439,0.561,negative,The Outline of History: Being a Plain History of Life and Mankind
Alexander's first conquests 377 § 4.,0.0,0.0,0.0,1.0,neutral,The Outline of History: Being a Plain History of Life and Mankind
The wanderings of Alexander 385 § 5.,0.0,0.0,0.0,1.0,neutral,The Outline of History: Being a Plain History of Life and Mankind
Was Alexander indeed great?,0.6249,0.577,0.0,0.423,positive,The Outline of History: Being a Plain History of Life and Mankind
389 § 6.,0.0,0.0,0.0,1.0,neutral,The Outline of History: Being a Plain History of Life and Mankind
The successors of Alexander 395 § 7.,0.2732,0.296,0.0,0.704,positive,The Outline of History: Being a Plain History of Life and Mankind
Pergamum a refuge of culture 396 § 8.,0.0,0.0,0.0,1.0,neutral,The Outline of History: Being a Plain History of Life and Mankind
Alexander as a portent of world unity 397 Chapter XXV.,0.0,0.0,0.0,1.0,neutral,The Outline of History: Being a Plain History of Life and Mankind
Science and Religion at Alexandria § 1.,0.0,0.0,0.0,1.0,neutral,The Outline of History: Being a Plain History of Life and Mankind
The science of Alexandria 401 § 2.,0.0,0.0,0.0,1.0,neutral,The Outline of History: Being a Plain History of Life and Mankind
Philosophy of Alexandria 410 § 3.,0.0,0.0,0.0,1.0,neutral,The Outline of History: Being a Plain History of Life and Mankind
Alexandria as a factory of religions 410 Chapter XXVI.,0.0,0.0,0.0,1.0,neutral,The Outline of History: Being a Plain History of Life and Mankind
The Rise and Spread of Buddhism § 1.,0.0,0.0,0.0,1.0,neutral,The Outline of History: Being a Plain History of Life and Mankind
The story of Gautama 415 § 2.,0.0,0.0,0.0,1.0,neutral,The Outline of History: Being a Plain History of Life and Mankind
Teaching and legend in conflict 421 § 3.,-0.3182,0.0,0.277,0.723,negative,The Outline of History: Being a Plain History of Life and Mankind
The gospel of Gautama Buddha 422 § 4.,0.0,0.0,0.0,1.0,neutral,The Outline of History: Being a Plain History of Life and Mankind
Buddhism and Asoka 426 § 5.,0.0,0.0,0.0,1.0,neutral,The Outline of History: Being a Plain History of Life and Mankind
Two great Chinese teachers 433 § 6.,0.6249,0.451,0.0,0.549,positive,The Outline of History: Being a Plain History of Life and Mankind
The corruptions of Buddhism 438 § 7.,0.0,0.0,0.0,1.0,neutral,The Outline of History: Being a Plain History of Life and Mankind
The present range of Buddhism 440 BOOK V THE RISE AND COLLAPSE OF THE ROMAN EMPIRE Chapter XXVII.,-0.6037,0.0,0.197,0.803,negative,The Outline of History: Being a Plain History of Life and Mankind
The Two Western Republics § 1.,0.0,0.0,0.0,1.0,neutral,The Outline of History: Being a Plain History of Life and Mankind
The beginnings of the Latins 445 § 2.,0.0,0.0,0.0,1.0,neutral,The Outline of History: Being a Plain History of Life and Mankind
A new sort of state 454 § 3.,0.0,0.0,0.0,1.0,neutral,The Outline of History: Being a Plain History of Life and Mankind
The Carthaginian republic of rich men 466 § 4.,0.5574,0.34,0.0,0.66,positive,The Outline of History: Being a Plain History of Life and Mankind
The First Punic War 467 § 5.,-0.5994,0.0,0.438,0.562,negative,The Outline of History: Being a Plain History of Life and Mankind
Cato the Elder and the spirit of Cato 471 § 6.,0.1779,0.159,0.0,0.841,positive,The Outline of History: Being a Plain History of Life and Mankind
The Second Punic War 475 § 7.,-0.5994,0.0,0.438,0.562,negative,The Outline of History: Being a Plain History of Life and Mankind
The Third Punic War 480 § 8.,-0.5994,0.0,0.438,0.562,negative,The Outline of History: Being a Plain History of Life and Mankind
How the Punic War undermined Roman liberty 485 § 9.,-0.4588,0.215,0.405,0.38,negative,The Outline of History: Being a Plain History of Life and Mankind
Comparison of the Roman republic with a modern state 486 Chapter XXVIII.,0.0,0.0,0.0,1.0,neutral,The Outline of History: Being a Plain History of Life and Mankind
From Tiberius Gracchus To the God Emperor in Rome § 1.,0.2732,0.189,0.0,0.811,positive,The Outline of History: Being a Plain History of Life and Mankind
The science of thwarting the common man 493 § 2.,-0.1779,0.0,0.175,0.825,negative,The Outline of History: Being a Plain History of Life and Mankind
Finance in the Roman state 496 § 3.,0.0,0.0,0.0,1.0,neutral,The Outline of History: Being a Plain History of Life and Mankind
The last years of republican politics 499 § 4.,0.0,0.0,0.0,1.0,neutral,The Outline of History: Being a Plain History of Life and Mankind
The era of the adventurer generals 505 § 5.,0.296,0.239,0.0,0.761,positive,The Outline of History: Being a Plain History of Life and Mankind
Caius Julius Cæsar and his death 509 § 6.,-0.5994,0.0,0.358,0.642,negative,The Outline of History: Being a Plain History of Life and Mankind
The end of the republic 513 § 7.,0.0,0.0,0.0,1.0,neutral,The Outline of History: Being a Plain History of Life and Mankind
Why the Roman republic failed 516 Chapter XXIX.,-0.5106,0.0,0.32,0.68,negative,The Outline of History: Being a Plain History of Life and Mankind
The Cæsars between the Sea and the Great Plains of the Old World § 1.,0.6249,0.24,0.0,0.76,positive,The Outline of History: Being a Plain History of Life and Mankind
A short catalogue of emperors 52 § 2.,0.0,0.0,0.0,1.0,neutral,The Outline of History: Being a Plain History of Life and Mankind
Roman civilization at its zenith 529 § 3.,0.0,0.0,0.0,1.0,neutral,The Outline of History: Being a Plain History of Life and Mankind
Limitations of the Roman mind 539 § 4.,0.0,0.0,0.0,1.0,neutral,The Outline of History: Being a Plain History of Life and Mankind
The stir of the great plains 541 § 5.,0.6249,0.369,0.0,0.631,positive,The Outline of History: Being a Plain History of Life and Mankind
The Western (true Roman) Empire crumples up 552 § 6.,0.0,0.0,0.0,1.0,neutral,The Outline of History: Being a Plain History of Life and Mankind
The Eastern (revived Hellenic) Empire 560 BOOK VI CHRISTIANITY AND ISLAM Chapter XXX.,0.0,0.0,0.0,1.0,neutral,The Outline of History: Being a Plain History of Life and Mankind
"The Beginnings, the Rise, and the Divisions of Christianity § 1.",0.0,0.0,0.0,1.0,neutral,The Outline of History: Being a Plain History of Life and Mankind
Judea at the Christian era 569 § 2.,0.0,0.0,0.0,1.0,neutral,The Outline of History: Being a Plain History of Life and Mankind
The teachings of Jesus of Nazareth 573 § 3.,0.0,0.0,0.0,1.0,neutral,The Outline of History: Being a Plain History of Life and Mankind
The universal religions 582 § 4.,0.0,0.0,0.0,1.0,neutral,The Outline of History: Being a Plain History of Life and Mankind
The crucifixion of Jesus of Nazareth 584 § 5.,0.0,0.0,0.0,1.0,neutral,The Outline of History: Being a Plain History of Life and Mankind
Doctrines added to the teachings of Jesus 586 § 6.,0.0,0.0,0.0,1.0,neutral,The Outline of History: Being a Plain History of Life and Mankind
The struggles and persecutions of Christianity 594 § 7.,-0.3612,0.0,0.263,0.737,negative,The Outline of History: Being a Plain History of Life and Mankind
Constantine the Great 598 § 8.,0.6249,0.506,0.0,0.494,positive,The Outline of History: Being a Plain History of Life and Mankind
The establishment of official Christianity 601 § 9.,0.0,0.0,0.0,1.0,neutral,The Outline of History: Being a Plain History of Life and Mankind
"The map of Europe, A.D. 500 605 § 10.",0.0,0.0,0.0,1.0,neutral,The Outline of History: Being a Plain History of Life and Mankind
The salvation of learning by Christianity 609 Chapter XXXI.,0.0,0.0,0.0,1.0,neutral,The Outline of History: Being a Plain History of Life and Mankind
Seven Centuries in Asia ( CIRCA 50 B.C.,0.0,0.0,0.0,1.0,neutral,The Outline of History: Being a Plain History of Life and Mankind
TO A.D. 650 ) § 1.,0.0,0.0,0.0,1.0,neutral,The Outline of History: Being a Plain History of Life and Mankind
Justinian the Great 614 § 2.,0.6249,0.506,0.0,0.494,positive,The Outline of History: Being a Plain History of Life and Mankind
The Sassanid Empire in Persia 616 § 3.,0.0,0.0,0.0,1.0,neutral,The Outline of History: Being a Plain History of Life and Mankind
The decay of Syria under the Sassanids 619 § 4.,-0.4019,0.0,0.252,0.748,negative,The Outline of History: Being a Plain History of Life and Mankind
The first message from Islam 623 § 5.,0.0,0.0,0.0,1.0,neutral,The Outline of History: Being a Plain History of Life and Mankind
Zoroaster and Mani 624 § 6.,0.0,0.0,0.0,1.0,neutral,The Outline of History: Being a Plain History of Life and Mankind
Hunnish peoples in Central Asia and India 627 § 7.,0.0,0.0,0.0,1.0,neutral,The Outline of History: Being a Plain History of Life and Mankind
The great age of China 630 § 8.,0.6249,0.406,0.0,0.594,positive,The Outline of History: Being a Plain History of Life and Mankind
Intellectual fetters of China 635 § 9.,0.5106,0.398,0.0,0.602,positive,The Outline of History: Being a Plain History of Life and Mankind
"The travels of Yuan Chwang 642 LIST OF MAPS AND ILLUSTRATIONS PAGE Life in the Early Palæozoic 11 Time-chart from Earliest Life to 40,000,000 Years Ago 14 Life in the Later Palæozoic Age 19 Australian Lung Fish 26 Some Reptiles of the Late Palæozoic Age 27 Astronomical Variations Affecting Climate 33 Some Mesozoic Reptiles 40 Later Mesozoic Reptiles 42 Pterodactyls and Archæopteryx 45 Hesperornis 48 Some Oligocene Mammals 53 Miocene Mammals 58 Time-diagram of the Glacial Ages 60 Early Pleistocene Animals, Contemporary with Earliest Man 64 The Sub-Man Pithecanthropus 65 The Riddle of the Piltdown Sub-Man 71 Map of Europe 50,000 Years Ago 77 Neanderthal Man 78 Early Stone Implements 81 Australia and the Western Pacific in the Glacial Age 82 Cro-magnon Man 87 Europe and Western Asia in the Later Palæolithic Age 89 Reindeer Age Articles 90 A Reindeer Age Masterpiece 93 Reindeer Age Engravings and Carvings 94 Diagram of the Estimated Duration of the True Human Periods 97 Neolithic Implements 107 Restoration of a Lake Dwelling 111 Pottery from Lake Dwellings 112 Hut Urns 115 A Menhir of the Neolithic Period 128 Bronze Age Implements 132 Diagram Showing the Duration of the Neolithic Period 133 Heads of Australoid Types 139 Bushwoman 141 Negro Types 142 Mongolian Types 143 Caucasian Types 144 Map of Europe, Asia, Africa 15,000 Years Ago 145 The Swastika 147 Relationship of Human Races (Diagrammatic Summary) 149 Possible Development of Languages 155 Racial Types (after Champollion) 163 Combat between Menelaus and Hector 176 Archaic Horses and Chariots 178 The Cradle of Western Civilization 185 Sumerian Warriors in Phalanx 189 Assyrian Warrior ( temp.",0.8689,0.045,0.009,0.947,positive,The Outline of History: Being a Plain History of Life and Mankind
Sargon II) 193 Time-chart 6000 B.C.,0.0,0.0,0.0,1.0,neutral,The Outline of History: Being a Plain History of Life and Mankind
to A.D. 196 The Cradle of Chinese Civilization (Map) 202 Boats on Nile about 2500 B.C.,0.0,0.0,0.0,1.0,neutral,The Outline of History: Being a Plain History of Life and Mankind
"211 Egyptian Ship on Red Sea, 1250 B.C.",0.0,0.0,0.0,1.0,neutral,The Outline of History: Being a Plain History of Life and Mankind
"212 Ægean Civilization (Map) 214 A Votary of the Snake Goddess 215 American Indian Picture-Writing 225 Egyptian Gods--Set, Anubis, Typhon, Bes 236 Egyptian Gods--Thoth-lunus, Hathor, Chnemu 239 An Assyrian King and His Chief Minister 243 Pharaoh Chephren 248 Pharaoh Rameses III as Osiris (Sarcophagus relief) 249 Pharaoh Akhnaton 251 Egyptian Peasants (Pyramid Age) 257 Brawl among Egyptian Boatmen (Pyramid Age) 260 Egyptian Social Types (From Tombs) 261 The Land of the Hebrews 280 Aryan-speaking Peoples 1000-500 B.C.",0.0,0.0,0.0,1.0,neutral,The Outline of History: Being a Plain History of Life and Mankind
(Map) 301 Hellenic Races 1000-800 B.C.,0.0,0.0,0.0,1.0,neutral,The Outline of History: Being a Plain History of Life and Mankind
"(Map) 302 Greek Sea Fight, 550 B.C.",-0.3818,0.0,0.302,0.698,negative,The Outline of History: Being a Plain History of Life and Mankind
"303 Rowers in an Athenian Warship, 400 B.C.",-0.1779,0.0,0.195,0.805,negative,The Outline of History: Being a Plain History of Life and Mankind
"306 Scythian Types 319 Median and Second Babylonian Empires (in Nebuchadnezzar's Reign) 321 The Empire of Darius 329 Wars of the Greeks and Persians (Map) 333 Athenian Foot-soldier 334 Persian Body-guard (from Frieze at Susa) 338 The World According to Herodotus 341 Athene of the Parthenon 348 Philip of Macedon 368 Growth of Macedonia under Philip 371 Macedonian Warrior (bas-relief from Pella) 373 Campaigns of Alexander the Great 381 Alexander the Great 389 Break-up of Alexander's Empire 393 Seleucus I 395 Later State of Alexander's Empire 398 The World According to Eratosthenes, 200 B.C.",0.802,0.104,0.035,0.861,positive,The Outline of History: Being a Plain History of Life and Mankind
"405 The Known World, about 250 B.C.",0.0,0.0,0.0,1.0,neutral,The Outline of History: Being a Plain History of Life and Mankind
"406 Isis and Horus 413 Serapis 414 The Rise of Buddhism 419 Hariti 428 Chinese Image of Kuan-yin 429 The Spread of Buddhism 432 Indian Gods--Vishnu, Brahma, Siva 437 Indian Gods--Krishna, Kali, Ganesa 439 The Western Mediterranean, 800-600 B.C.",0.0,0.0,0.0,1.0,neutral,The Outline of History: Being a Plain History of Life and Mankind
446 Early Latium 447 Burning the Dead: Etruscan Ceremony 449 Statuette of a Gaul 450 Roman Power after the Samnite Wars 451 Samnite Warriors 452 Italy after 275 B.C.,-0.836,0.0,0.233,0.767,negative,The Outline of History: Being a Plain History of Life and Mankind
"453 Roman Coin Celebrating the Victory over Pyrrhus 455 Mercury 457 Carthaginian Coins 468 Roman As 471 Rome and its Alliances, 150 B.C.",0.5719,0.144,0.0,0.856,positive,The Outline of History: Being a Plain History of Life and Mankind
"481 Gladiators 489 Roman Power, 50 B.C.",0.0,0.0,0.0,1.0,neutral,The Outline of History: Being a Plain History of Life and Mankind
"506 Julius Cæsar 512 Roman Empire at Death of Augustus 518 Roman Empire in Time of Trajan 524 Asia and Europe: Life of the Period (Map) 544 Central Asia, 200-100 B.C.",-0.5994,0.0,0.115,0.885,negative,The Outline of History: Being a Plain History of Life and Mankind
"547 Tracks of Migrating and Raiding Peoples, 1-700 A.D. 555 Eastern Roman Empire 561 Constantinople (Maps to show value of its position) 563 Galilee 571 Map of Europe, 500 A.D. 608 The Eastern Empire and the Sassanids 620 Asia Minor, Syria, and Mesopotamia 622 Ephthalite Coin 629 Chinese Empire, Tang Dynasty 633 Yuan Chwang's Route from China to India 643 BOOK I THE MAKING OF OUR WORLD THE OUTLINE OF HISTORY I THE EARTH IN SPACE AND TIME T HE earth on which we live is a spinning globe.",0.34,0.028,0.0,0.972,positive,The Outline of History: Being a Plain History of Life and Mankind
"Vast though it seems to us, it is a mere speck of matter in the greater vastness of space.",0.3818,0.184,0.0,0.816,positive,The Outline of History: Being a Plain History of Life and Mankind
"Space is, for the most part, emptiness.",-0.4902,0.0,0.346,0.654,negative,The Outline of History: Being a Plain History of Life and Mankind
"At great intervals there are in this emptiness flaring centres of heat and light, the ""fixed stars.""",0.184,0.182,0.15,0.667,positive,The Outline of History: Being a Plain History of Life and Mankind
"They are all moving about in space, notwithstanding that they are called fixed stars, but for a long time men did not realize their motion.",0.0,0.0,0.0,1.0,neutral,The Outline of History: Being a Plain History of Life and Mankind
They are so vast and at such tremendous distances that their motion is not perceived.,0.0,0.0,0.0,1.0,neutral,The Outline of History: Being a Plain History of Life and Mankind
Only in the course of many thousands of years is it appreciable.,0.0,0.0,0.0,1.0,neutral,The Outline of History: Being a Plain History of Life and Mankind
"These fixed stars are so far off that, for all their immensity, they seem to be, even when we look at them through the most powerful telescopes, mere points of light, brighter or less bright.",0.8074,0.206,0.0,0.794,positive,The Outline of History: Being a Plain History of Life and Mankind
"A few, however, when we turn a telescope upon them, are seen to be whirls and clouds of shining vapour which we call nebulæ.",0.0,0.0,0.0,1.0,neutral,The Outline of History: Being a Plain History of Life and Mankind
They are so far off that a movement of millions of miles would be imperceptible.,0.0,0.0,0.0,1.0,neutral,The Outline of History: Being a Plain History of Life and Mankind
"One star, however, is so near to us that it is like a great ball of flame.",0.765,0.32,0.0,0.68,positive,The Outline of History: Being a Plain History of Life and Mankind
This one is the sun.,0.0,0.0,0.0,1.0,neutral,The Outline of History: Being a Plain History of Life and Mankind
"The sun is itself in its nature like a fixed star, but it differs from the other fixed stars in appearance because it is beyond comparison nearer than they are; and because it is nearer men have been able to learn something of its nature.",0.1901,0.039,0.0,0.961,positive,The Outline of History: Being a Plain History of Life and Mankind
Its mean distance from the earth is ninety-three million miles.,0.0,0.0,0.0,1.0,neutral,The Outline of History: Being a Plain History of Life and Mankind
"It is a mass of flaming matter, having a diameter of 866,000 miles.",0.0258,0.099,0.0,0.901,neutral,The Outline of History: Being a Plain History of Life and Mankind
Its bulk is a million and a quarter times the bulk of our earth.,0.0,0.0,0.0,1.0,neutral,The Outline of History: Being a Plain History of Life and Mankind
These are difficult figures for the imagination.,-0.3612,0.0,0.294,0.706,negative,The Outline of History: Being a Plain History of Life and Mankind
"If a bullet fired from a Maxim gun at the sun kept its muzzle velocity unimpaired, it would take seven years to reach the sun.",-0.7096,0.041,0.221,0.738,negative,The Outline of History: Being a Plain History of Life and Mankind
"And yet we say the sun is near, measured by the scale of the stars.",0.0,0.0,0.0,1.0,neutral,The Outline of History: Being a Plain History of Life and Mankind
"If the earth were a small ball, one inch in diameter, the sun would be a globe of nine feet diameter; it would fill a small bedroom.",0.0,0.0,0.0,1.0,neutral,The Outline of History: Being a Plain History of Life and Mankind
"It is spinning round on its axis, but since it is an incandescent fluid, its polar regions do not travel with the same velocity as its equator, the surface of which rotates in about twenty-five days.",0.0,0.0,0.0,1.0,neutral,The Outline of History: Being a Plain History of Life and Mankind
The surface visible to us consists of clouds of incandescent metallic vapour.,0.0,0.0,0.0,1.0,neutral,The Outline of History: Being a Plain History of Life and Mankind
At what lies below we can only guess.,-0.4215,0.0,0.286,0.714,negative,The Outline of History: Being a Plain History of Life and Mankind
"So hot is the sun's atmosphere that iron, nickel, copper, and tin are present in it in a gaseous state.",0.0,0.0,0.0,1.0,neutral,The Outline of History: Being a Plain History of Life and Mankind
"About it at great distances circle not only our earth, but certain kindred bodies called the planets.",0.6369,0.257,0.0,0.743,positive,The Outline of History: Being a Plain History of Life and Mankind
These shine in the sky because they reflect the light of the sun; they are near enough for us to note their movements quite easily.,0.4005,0.101,0.0,0.899,positive,The Outline of History: Being a Plain History of Life and Mankind
Night by night their positions change with regard to the fixed stars.,0.0,0.0,0.0,1.0,neutral,The Outline of History: Being a Plain History of Life and Mankind
It is well to understand how empty space is.,0.0772,0.193,0.165,0.642,positive,The Outline of History: Being a Plain History of Life and Mankind
"If, as we have said, the sun were a ball nine feet across, our earth would, in proportion, be the size of a one-inch ball, and at a distance of 323 yards from the sun.",0.0,0.0,0.0,1.0,neutral,The Outline of History: Being a Plain History of Life and Mankind
